num samples: 1000
NUM_TRAIN_SAMPLES: 1000
NUM_TRAIN_BATCHES: 10
NUM_TEST_SAMPLES: 1000
NUM_TEST_BATCHES: 10
BATCH_SIZE: 100
HIDDEN_SIZE: 128
NUM_DYN_EPOCHS: 200
IS_CONTINUOUS: True
USE_MAX: False
../data/final/cml/timeseries_ba20_1k_3.5_restart.pickle
../data/final/edges_ba20.pickle
CONTINUATION: False
CONT_ADDRESS: D:\Uni\BA\ColabOutputs\ba20\2020-12-10T22_50_22.113418
SEED: 0
NUM_DYN_EPOCHS: 200
NUM_DYN_EPOCHS_INIT: 200
DETECT_EARLY_CONVERGENCE: False
RESET_DYN_LEARNER_EVERY_NTH_GEN: 1
POP_SIZE: 10
NEWPOP_SIZE: 40
NUM_GEN: 45
USE_NODEWISE_EVALUATION: False
USE_EVALEPOCH_FOR_GUIDED_MUTATION: False
USE_DETERMINISTIC_EVAL: False
FORMAT: standard
--------------------- Start training ------------------------
evaluating individudal 0 - cd42b8bc4fdaa1fb. Mean loss in evaluation epoch: 0.0476723313331604, epochs needed: 200
evaluating individudal 37 - a8cd981cb6cf2dba. Mean loss in evaluation epoch: 0.03191743418574333, epochs needed: 200
evaluating individudal 38 - 00d512e7e343a4fa. Mean loss in evaluation epoch: 0.03609864041209221, epochs needed: 200
evaluating individudal 39 - 51ca3ddc7bfaae5a. Mean loss in evaluation epoch: 0.03216651827096939, epochs needed: 200
evaluating individudal 0 - 10f42eae662e0b37. Mean loss in evaluation epoch: 0.011452426202595234, epochs needed: 200
evaluating individudal 1 - 657a0f9e96343c63. Mean loss in evaluation epoch: 0.015110361389815807, epochs needed: 200
evaluating individudal 2 - 0ff13b53cc19624d. Mean loss in evaluation epoch: 0.013303584419190884, epochs needed: 200
evaluating individudal 3 - 6e9c0fcabf90e5fb. Mean loss in evaluation epoch: 0.01639825664460659, epochs needed: 200
evaluating individudal 4 - bcb90d8461840a56. Mean loss in evaluation epoch: 0.016257060691714287, epochs needed: 200
evaluating individudal 5 - 48f8f56c5a15dd1a. Mean loss in evaluation epoch: 0.016020819544792175, epochs needed: 200
evaluating individudal 6 - 5250d456bcfca490. Mean loss in evaluation epoch: 0.017595915123820305, epochs needed: 200
evaluating individudal 7 - fe00ee1cd5aac213. Mean loss in evaluation epoch: 0.01637662760913372, epochs needed: 200
evaluating individudal 8 - 8197477c32b4d26f. Mean loss in evaluation epoch: 0.012417823076248169, epochs needed: 200
evaluating individudal 9 - b63eb52bd6b43085. Mean loss in evaluation epoch: 0.01864803396165371, epochs needed: 200
Round 18 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 10f42eae662e0b37, num_times_seen_before: 3
ACC: 0.9789473684210527
TPR/FPR: 1.0, 0.025974025974025976
Loss: 0.011452426202595234
Timestamp: 46914.73825303299
---------------------------------------------------------------
evaluating individudal 0 - 5d13f30a323d560e. Mean loss in evaluation epoch: 0.029141290113329887, epochs needed: 200
evaluating individudal 1 - fd963bd2b161752e. Mean loss in evaluation epoch: 0.03606569394469261, epochs needed: 200
evaluating individudal 2 - 35147bf6bb4f827c. Mean loss in evaluation epoch: 0.03511906787753105, epochs needed: 200
evaluating individudal 3 - b10f7b2eeb9a31b5. Mean loss in evaluation epoch: 0.03138403594493866, epochs needed: 200
evaluating individudal 4 - 796bb823f701d9ca. Mean loss in evaluation epoch: 0.03588605672121048, epochs needed: 200
evaluating individudal 5 - 1f2f4e05e9446d0e. Mean loss in evaluation epoch: 0.03581941872835159, epochs needed: 200
evaluating individudal 6 - 5c198dd48a62bb82. Mean loss in evaluation epoch: 0.031364377588033676, epochs needed: 200
evaluating individudal 7 - 865d6a5a562b828d. Mean loss in evaluation epoch: 0.0338440015912056, epochs needed: 200
evaluating individudal 8 - fd21fcd6c5b416f9. Mean loss in evaluation epoch: 0.03405192494392395, epochs needed: 200
evaluating individudal 9 - 05212efecbb167b1. Mean loss in evaluation epoch: 0.02101043425500393, epochs needed: 200
evaluating individudal 10 - 817d1936c0286248. Mean loss in evaluation epoch: 0.05977078154683113, epochs needed: 200
evaluating individudal 11 - c46f8018b3e09079. Mean loss in evaluation epoch: 0.022411590442061424, epochs needed: 200
evaluating individudal 12 - 33685f7ef6f9f288. Mean loss in evaluation epoch: 0.03665461763739586, epochs needed: 200
evaluating individudal 13 - cf71f542b8f67d04. Mean loss in evaluation epoch: 0.033146925270557404, epochs needed: 200
evaluating individudal 14 - 7404af9cf96b07ac. Mean loss in evaluation epoch: 0.02268405258655548, epochs needed: 200
evaluating individudal 15 - 8362840376f75cf2. Mean loss in evaluation epoch: 0.03217581659555435, epochs needed: 200
evaluating individudal 16 - b1bf9921e0b72797. Mean loss in evaluation epoch: 0.03900634124875069, epochs needed: 200
evaluating individudal 17 - 2fabd2ce1d2a6677. Mean loss in evaluation epoch: 0.035206835716962814, epochs needed: 200
evaluating individudal 18 - 8845d48fc9004a00. Mean loss in evaluation epoch: 0.021894080564379692, epochs needed: 200
evaluating individudal 19 - 30406613677d2e86. Mean loss in evaluation epoch: 0.02403178997337818, epochs needed: 200
evaluating individudal 20 - 4d02c3657ec0681a. Mean loss in evaluation epoch: 0.03303838521242142, epochs needed: 200
evaluating individudal 21 - e9e7930099fa0ae2. Mean loss in evaluation epoch: 0.03291226550936699, epochs needed: 200
evaluating individudal 22 - 8c30d901ca7fbc5f. Mean loss in evaluation epoch: 0.03191794082522392, epochs needed: 200
evaluating individudal 23 - 61cc773eeaffe29b. Mean loss in evaluation epoch: 0.01998797059059143, epochs needed: 200
evaluating individudal 24 - 81020ae58d015640. Mean loss in evaluation epoch: 0.03540835529565811, epochs needed: 200
evaluating individudal 25 - ea5592bb6ced13fd. Mean loss in evaluation epoch: 0.027175897732377052, epochs needed: 200
evaluating individudal 26 - a1c7d98d69e01b95. Mean loss in evaluation epoch: 0.026417452841997147, epochs needed: 200
evaluating individudal 27 - d1cae1c925a11a81. Mean loss in evaluation epoch: 0.03176166117191315, epochs needed: 200
evaluating individudal 28 - b295e1211d3aa883. Mean loss in evaluation epoch: 0.023096976801753044, epochs needed: 200
evaluating individudal 29 - 90f0b60a37ba23f4. Mean loss in evaluation epoch: 0.01736631989479065, epochs needed: 200
evaluating individudal 30 - 9a3fb41d02a3f17a. Mean loss in evaluation epoch: 0.02015851065516472, epochs needed: 200
evaluating individudal 31 - 97394c79322a6915. Mean loss in evaluation epoch: 0.03258734941482544, epochs needed: 200
evaluating individudal 32 - 71d0cc93e0531680. Mean loss in evaluation epoch: 0.02747592329978943, epochs needed: 200
evaluating individudal 33 - c805449e1e5a030d. Mean loss in evaluation epoch: 0.03059190884232521, epochs needed: 200
evaluating individudal 34 - d92834b6bee00fe0. Mean loss in evaluation epoch: 0.03517172858119011, epochs needed: 200
evaluating individudal 35 - d0224036a4e01ff3. Mean loss in evaluation epoch: 0.03797106072306633, epochs needed: 200
evaluating individudal 36 - 4d3a711efc72e385. Mean loss in evaluation epoch: 0.029114102944731712, epochs needed: 200
evaluating individudal 37 - 0522fe91894e5acd. Mean loss in evaluation epoch: 0.04019493982195854, epochs needed: 200
evaluating individudal 38 - b2e467a340651d91. Mean loss in evaluation epoch: 0.021263839676976204, epochs needed: 200
evaluating individudal 39 - b61bc9b7cf8d093a. Mean loss in evaluation epoch: 0.02552437223494053, epochs needed: 200
evaluating individudal 0 - 10f42eae662e0b37. Mean loss in evaluation epoch: 0.011776882223784924, epochs needed: 200
evaluating individudal 1 - 8197477c32b4d26f. Mean loss in evaluation epoch: 0.011433972977101803, epochs needed: 200
evaluating individudal 2 - 0ff13b53cc19624d. Mean loss in evaluation epoch: 0.013142255134880543, epochs needed: 200
evaluating individudal 3 - 657a0f9e96343c63. Mean loss in evaluation epoch: 0.015697889029979706, epochs needed: 200
evaluating individudal 4 - 48f8f56c5a15dd1a. Mean loss in evaluation epoch: 0.015826446935534477, epochs needed: 200
evaluating individudal 5 - bcb90d8461840a56. Mean loss in evaluation epoch: 0.014684803783893585, epochs needed: 200
evaluating individudal 6 - fe00ee1cd5aac213. Mean loss in evaluation epoch: 0.017259525135159492, epochs needed: 200
evaluating individudal 7 - 6e9c0fcabf90e5fb. Mean loss in evaluation epoch: 0.015825359150767326, epochs needed: 200
evaluating individudal 8 - 5250d456bcfca490. Mean loss in evaluation epoch: 0.01786729507148266, epochs needed: 200
evaluating individudal 9 - b63eb52bd6b43085. Mean loss in evaluation epoch: 0.020286135375499725, epochs needed: 200
Round 19 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 8197477c32b4d26f, num_times_seen_before: 3
ACC: 0.9842105263157894
TPR/FPR: 1.0, 0.01948051948051948
Loss: 0.011433972977101803
Timestamp: 49501.62908980102
---------------------------------------------------------------
evaluating individudal 0 - 1f43645940f6a825. Mean loss in evaluation epoch: 0.03717436268925667, epochs needed: 200
evaluating individudal 1 - 4eb3ff3c334d82ea. Mean loss in evaluation epoch: 0.04062623903155327, epochs needed: 200
evaluating individudal 2 - c98225e8036c7042. Mean loss in evaluation epoch: 0.03742869570851326, epochs needed: 200
evaluating individudal 3 - 381af95126e63b6f. Mean loss in evaluation epoch: 0.027465904131531715, epochs needed: 200
evaluating individudal 4 - 326db54bd8f79e59. Mean loss in evaluation epoch: 0.03518325462937355, epochs needed: 200
evaluating individudal 5 - 2f6da12ba35387a9. Mean loss in evaluation epoch: 0.02523583546280861, epochs needed: 200
evaluating individudal 6 - ee2371ac34099426. Mean loss in evaluation epoch: 0.02673916518688202, epochs needed: 200
evaluating individudal 7 - e64582dd5658c89a. Mean loss in evaluation epoch: 0.03489285334944725, epochs needed: 200
evaluating individudal 8 - 50be73a1aaa53099. Mean loss in evaluation epoch: 0.0338112935423851, epochs needed: 200
evaluating individudal 9 - be5e67bce2c3e31e. Mean loss in evaluation epoch: 0.04344843327999115, epochs needed: 200
evaluating individudal 10 - 2237e4bc7ab98a46. Mean loss in evaluation epoch: 0.026359541341662407, epochs needed: 200
evaluating individudal 11 - 00f06a05ab2fa409. Mean loss in evaluation epoch: 0.029838237911462784, epochs needed: 200
evaluating individudal 12 - 76f744b696647cee. Mean loss in evaluation epoch: 0.019142592325806618, epochs needed: 200
evaluating individudal 13 - a879fb2c6185c4cc. Mean loss in evaluation epoch: 0.04032392054796219, epochs needed: 200
evaluating individudal 14 - 56b96f9e3ba1c4e0. Mean loss in evaluation epoch: 0.03414091095328331, epochs needed: 200
evaluating individudal 15 - dc1af43a65d21002. Mean loss in evaluation epoch: 0.03626413270831108, epochs needed: 200
evaluating individudal 16 - 6d8c47e6ff5b9ca0. Mean loss in evaluation epoch: 0.032047122716903687, epochs needed: 200
evaluating individudal 17 - 5474f2e74587523e. Mean loss in evaluation epoch: 0.031863946467638016, epochs needed: 200
evaluating individudal 18 - 55e6a748b6f3416f. Mean loss in evaluation epoch: 0.03199370577931404, epochs needed: 200
evaluating individudal 19 - 97bc94f6b568487c. Mean loss in evaluation epoch: 0.03286571428179741, epochs needed: 200
evaluating individudal 20 - 02678a1c11be43ea. Mean loss in evaluation epoch: 0.0317138209939003, epochs needed: 200
evaluating individudal 21 - 604abcb0daeca950. Mean loss in evaluation epoch: 0.02884732559323311, epochs needed: 200
evaluating individudal 22 - 97ef8f276bbc5532. Mean loss in evaluation epoch: 0.03232662007212639, epochs needed: 200
evaluating individudal 23 - 2ebbb7e12c0304f4. Mean loss in evaluation epoch: 0.03253289684653282, epochs needed: 200
evaluating individudal 24 - 7e0c2059409d0f47. Mean loss in evaluation epoch: 0.02616424299776554, epochs needed: 200
evaluating individudal 25 - 302cc5029f735a62. Mean loss in evaluation epoch: 0.028351111337542534, epochs needed: 200
evaluating individudal 26 - 3f73f008989912cb. Mean loss in evaluation epoch: 0.0396384671330452, epochs needed: 200
evaluating individudal 27 - 57cfe3354582a061. Mean loss in evaluation epoch: 0.02573605440557003, epochs needed: 200
evaluating individudal 28 - fb2300db7deba6f9. Mean loss in evaluation epoch: 0.029175126925110817, epochs needed: 200
evaluating individudal 29 - c6fed6002f38880d. Mean loss in evaluation epoch: 0.030720019713044167, epochs needed: 200
evaluating individudal 30 - c1869bd810cd2f78. Mean loss in evaluation epoch: 0.036762338131666183, epochs needed: 200
evaluating individudal 31 - 9fb1a40810de0031. Mean loss in evaluation epoch: 0.020786389708518982, epochs needed: 200
evaluating individudal 32 - 1d15cd8320e8df23. Mean loss in evaluation epoch: 0.030331913381814957, epochs needed: 200
evaluating individudal 33 - 5af1c1f86786443b. Mean loss in evaluation epoch: 0.03055706061422825, epochs needed: 200
evaluating individudal 34 - da25465052126ab1. Mean loss in evaluation epoch: 0.02850702963769436, epochs needed: 200
evaluating individudal 35 - ed7b37e163a1451d. Mean loss in evaluation epoch: 0.028453735634684563, epochs needed: 200
evaluating individudal 36 - d91d387bbb6f6a79. Mean loss in evaluation epoch: 0.0265335775911808, epochs needed: 200
evaluating individudal 37 - 06bcd0139bfa879c. Mean loss in evaluation epoch: 0.05038759112358093, epochs needed: 200
evaluating individudal 38 - a086ac9254ded85d. Mean loss in evaluation epoch: 0.029638487845659256, epochs needed: 200
evaluating individudal 39 - 0b136396587a558b. Mean loss in evaluation epoch: 0.03313056379556656, epochs needed: 200
evaluating individudal 0 - 8197477c32b4d26f. Mean loss in evaluation epoch: 0.010397614911198616, epochs needed: 200
evaluating individudal 1 - 10f42eae662e0b37. Mean loss in evaluation epoch: 0.011653216555714607, epochs needed: 200
evaluating individudal 2 - 0ff13b53cc19624d. Mean loss in evaluation epoch: 0.015163998119533062, epochs needed: 200
evaluating individudal 3 - bcb90d8461840a56. Mean loss in evaluation epoch: 0.016455581411719322, epochs needed: 200
evaluating individudal 4 - 657a0f9e96343c63. Mean loss in evaluation epoch: 0.015371032059192657, epochs needed: 200
evaluating individudal 5 - 6e9c0fcabf90e5fb. Mean loss in evaluation epoch: 0.014799661003053188, epochs needed: 200
evaluating individudal 6 - 48f8f56c5a15dd1a. Mean loss in evaluation epoch: 0.017826059833168983, epochs needed: 200
evaluating individudal 7 - fe00ee1cd5aac213. Mean loss in evaluation epoch: 0.01744876615703106, epochs needed: 200
evaluating individudal 8 - 90f0b60a37ba23f4. Mean loss in evaluation epoch: 0.01742185652256012, epochs needed: 200
evaluating individudal 9 - 5250d456bcfca490. Mean loss in evaluation epoch: 0.017101241275668144, epochs needed: 200
Round 20 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 8197477c32b4d26f, num_times_seen_before: 4
ACC: 0.9842105263157894
TPR/FPR: 1.0, 0.01948051948051948
Loss: 0.010397614911198616
Timestamp: 52090.150555891014
---------------------------------------------------------------
evaluating individudal 0 - a6ffcd64d095d1f1. Mean loss in evaluation epoch: 0.03090295009315014, epochs needed: 200
evaluating individudal 1 - 9574d929bc86cf50. Mean loss in evaluation epoch: 0.028576860204339027, epochs needed: 200
evaluating individudal 2 - 9c858bd060750a6b. Mean loss in evaluation epoch: 0.03420226275920868, epochs needed: 200
evaluating individudal 3 - 4bfae846775e9fff. Mean loss in evaluation epoch: 0.03739441931247711, epochs needed: 200
evaluating individudal 4 - b9b9248acf23b64b. Mean loss in evaluation epoch: 0.03130586817860603, epochs needed: 200
evaluating individudal 5 - 3ee73c84f02d8f67. Mean loss in evaluation epoch: 0.010367171838879585, epochs needed: 200
evaluating individudal 6 - 16e06b175998a276. Mean loss in evaluation epoch: 0.035119738429784775, epochs needed: 200
evaluating individudal 7 - 863719464f6fa801. Mean loss in evaluation epoch: 0.023668212816119194, epochs needed: 200
evaluating individudal 8 - 802a13e1a419cc6d. Mean loss in evaluation epoch: 0.030175209045410156, epochs needed: 200
evaluating individudal 9 - 374b9d0bf78ab6d0. Mean loss in evaluation epoch: 0.043398089706897736, epochs needed: 200
evaluating individudal 10 - a48956fe0c773136. Mean loss in evaluation epoch: 0.02816764824092388, epochs needed: 200
evaluating individudal 11 - 4f446c92ad70f46e. Mean loss in evaluation epoch: 0.030598167330026627, epochs needed: 200
evaluating individudal 12 - 6b0aa45d25dda2e9. Mean loss in evaluation epoch: 0.031019628047943115, epochs needed: 200
evaluating individudal 13 - d28604265436ef49. Mean loss in evaluation epoch: 0.025650328025221825, epochs needed: 200
evaluating individudal 14 - 5113d17428be6b2b. Mean loss in evaluation epoch: 0.03314986452460289, epochs needed: 200
evaluating individudal 15 - 2aa0bfe2d08909ad. Mean loss in evaluation epoch: 0.022067492827773094, epochs needed: 200
evaluating individudal 16 - 87870a764fc85692. Mean loss in evaluation epoch: 0.019692404195666313, epochs needed: 200
evaluating individudal 17 - ccd6e582bbc844b9. Mean loss in evaluation epoch: 0.025742078199982643, epochs needed: 200
evaluating individudal 18 - 24ce405a7fd19576. Mean loss in evaluation epoch: 0.028889555484056473, epochs needed: 200
evaluating individudal 19 - 5cf3710255d81815. Mean loss in evaluation epoch: 0.032862622290849686, epochs needed: 200
evaluating individudal 20 - 97b2eead32b89643. Mean loss in evaluation epoch: 0.030864661559462547, epochs needed: 200
evaluating individudal 21 - 6de9a2934abb362e. Mean loss in evaluation epoch: 0.03035041131079197, epochs needed: 200
evaluating individudal 22 - 7d6e7a7000dc5d7c. Mean loss in evaluation epoch: 0.032212983816862106, epochs needed: 200
evaluating individudal 23 - 1669916d33aa06f8. Mean loss in evaluation epoch: 0.024301499128341675, epochs needed: 200
evaluating individudal 24 - ee7059e28e9eb0e2. Mean loss in evaluation epoch: 0.034172821789979935, epochs needed: 200
evaluating individudal 25 - 5d44de54bc574b3b. Mean loss in evaluation epoch: 0.033104073256254196, epochs needed: 200
evaluating individudal 26 - 43b2766f0692b8bc. Mean loss in evaluation epoch: 0.030833834782242775, epochs needed: 200
evaluating individudal 27 - 83d1025b6ccb88a1. Mean loss in evaluation epoch: 0.02849842607975006, epochs needed: 200
evaluating individudal 28 - 06fbbe82066bd2b9. Mean loss in evaluation epoch: 0.017816077917814255, epochs needed: 200
evaluating individudal 29 - 5c801946a4d1c194. Mean loss in evaluation epoch: 0.029615918174386024, epochs needed: 200
evaluating individudal 30 - 1162ea7fd2e74a4a. Mean loss in evaluation epoch: 0.02376425452530384, epochs needed: 200
evaluating individudal 31 - 300be0c055e51e2d. Mean loss in evaluation epoch: 0.017286652699112892, epochs needed: 200
evaluating individudal 32 - 751ffd3619713eb4. Mean loss in evaluation epoch: 0.015884114429354668, epochs needed: 200
evaluating individudal 33 - b9c4ea16432d5cf1. Mean loss in evaluation epoch: 0.028184005990624428, epochs needed: 200
evaluating individudal 34 - 77325f080c1f5a46. Mean loss in evaluation epoch: 0.020111719146370888, epochs needed: 200
evaluating individudal 35 - f32766ccf1d1610f. Mean loss in evaluation epoch: 0.03345480561256409, epochs needed: 200
evaluating individudal 36 - 8fdcf6ed4d1c4cd3. Mean loss in evaluation epoch: 0.03302287682890892, epochs needed: 200
evaluating individudal 37 - 8acc03f9179f4836. Mean loss in evaluation epoch: 0.021608322858810425, epochs needed: 200
evaluating individudal 38 - d57b3213e4b32b82. Mean loss in evaluation epoch: 0.021111464127898216, epochs needed: 200
evaluating individudal 39 - 4a64529f11f755d4. Mean loss in evaluation epoch: 0.02887827157974243, epochs needed: 200
evaluating individudal 0 - 8197477c32b4d26f. Mean loss in evaluation epoch: 0.011676288209855556, epochs needed: 200
evaluating individudal 1 - 10f42eae662e0b37. Mean loss in evaluation epoch: 0.012401153333485126, epochs needed: 200
evaluating individudal 2 - 6e9c0fcabf90e5fb. Mean loss in evaluation epoch: 0.01511700451374054, epochs needed: 200
evaluating individudal 3 - 0ff13b53cc19624d. Mean loss in evaluation epoch: 0.015361092053353786, epochs needed: 200
evaluating individudal 4 - 657a0f9e96343c63. Mean loss in evaluation epoch: 0.01574147492647171, epochs needed: 200
evaluating individudal 5 - bcb90d8461840a56. Mean loss in evaluation epoch: 0.016131961718201637, epochs needed: 200
evaluating individudal 6 - 5250d456bcfca490. Mean loss in evaluation epoch: 0.017380043864250183, epochs needed: 200
evaluating individudal 7 - 90f0b60a37ba23f4. Mean loss in evaluation epoch: 0.016614064574241638, epochs needed: 200
evaluating individudal 8 - fe00ee1cd5aac213. Mean loss in evaluation epoch: 0.017129769548773766, epochs needed: 200
evaluating individudal 9 - 48f8f56c5a15dd1a. Mean loss in evaluation epoch: 0.014535230584442616, epochs needed: 200
Round 21 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 3ee73c84f02d8f67, num_times_seen_before: 0
ACC: 0.9842105263157894
TPR/FPR: 0.9722222222222222, 0.012987012987012988
Loss: 0.010367171838879585
Timestamp: 54678.45064917303
---------------------------------------------------------------
evaluating individudal 0 - 2499644d593dc8cb. Mean loss in evaluation epoch: 0.015883535146713257, epochs needed: 200
evaluating individudal 1 - 51f2f284603bfed2. Mean loss in evaluation epoch: 0.01966928131878376, epochs needed: 200
evaluating individudal 2 - 28aeb9d637208822. Mean loss in evaluation epoch: 0.035043518990278244, epochs needed: 200
evaluating individudal 3 - 24eb51d689f42a9b. Mean loss in evaluation epoch: 0.0384390652179718, epochs needed: 200
evaluating individudal 4 - 9927c9646012a827. Mean loss in evaluation epoch: 0.03150895982980728, epochs needed: 200
evaluating individudal 5 - bad18676baca9c0d. Mean loss in evaluation epoch: 0.024441910907626152, epochs needed: 200
evaluating individudal 6 - 6ea2fa66a693f96a. Mean loss in evaluation epoch: 0.03164222836494446, epochs needed: 200
evaluating individudal 7 - ef16f222c622bd0c. Mean loss in evaluation epoch: 0.03215530142188072, epochs needed: 200
evaluating individudal 8 - 11bfb395d83c87ce. Mean loss in evaluation epoch: 0.026194347068667412, epochs needed: 200
evaluating individudal 9 - aaf8e1e1198c9ae7. Mean loss in evaluation epoch: 0.037224818021059036, epochs needed: 200
evaluating individudal 10 - 8b7967309bd37846. Mean loss in evaluation epoch: 0.02207205817103386, epochs needed: 200
evaluating individudal 11 - 5101fe7047171148. Mean loss in evaluation epoch: 0.01776897720992565, epochs needed: 200
evaluating individudal 12 - ea95d7a59eea08db. Mean loss in evaluation epoch: 0.03377615660429001, epochs needed: 200
evaluating individudal 13 - 261daf726fd4eca0. Mean loss in evaluation epoch: 0.021135790273547173, epochs needed: 200
evaluating individudal 14 - b0b67ca28bf5e45a. Mean loss in evaluation epoch: 0.03349265083670616, epochs needed: 200
evaluating individudal 15 - 32152c10c26c42f2. Mean loss in evaluation epoch: 0.03693744167685509, epochs needed: 200
evaluating individudal 16 - e6b0d744938f7f8f. Mean loss in evaluation epoch: 0.032222624868154526, epochs needed: 200
evaluating individudal 17 - 864985f6360274e9. Mean loss in evaluation epoch: 0.03455676883459091, epochs needed: 200
evaluating individudal 18 - aed3af9986433b88. Mean loss in evaluation epoch: 0.022850221022963524, epochs needed: 200
evaluating individudal 19 - f26c5a5c4eee309c. Mean loss in evaluation epoch: 0.03542738035321236, epochs needed: 200
evaluating individudal 20 - f711d3ed40f27985. Mean loss in evaluation epoch: 0.027097215875983238, epochs needed: 200
evaluating individudal 21 - 2082a03567d15765. Mean loss in evaluation epoch: 0.02526986598968506, epochs needed: 200
evaluating individudal 22 - 115d2d05be5b4720. Mean loss in evaluation epoch: 0.016013411805033684, epochs needed: 200
evaluating individudal 23 - 152568468d088854. Mean loss in evaluation epoch: 0.0179347675293684, epochs needed: 200
evaluating individudal 24 - 0ba22b016cea5abf. Mean loss in evaluation epoch: 0.0424857996404171, epochs needed: 200
evaluating individudal 25 - 7d36612b1d038796. Mean loss in evaluation epoch: 0.025399113073945045, epochs needed: 200
evaluating individudal 26 - 936a7c845e84a04f. Mean loss in evaluation epoch: 0.03226965293288231, epochs needed: 200
evaluating individudal 27 - 7396a9b90c1f9d90. Mean loss in evaluation epoch: 0.014212474226951599, epochs needed: 200
evaluating individudal 28 - 826ca7debeb8fb52. Mean loss in evaluation epoch: 0.02411666512489319, epochs needed: 200
evaluating individudal 29 - 9485d82238dba632. Mean loss in evaluation epoch: 0.027137503027915955, epochs needed: 200
evaluating individudal 30 - 949fe765ede7ea7f. Mean loss in evaluation epoch: 0.03619879484176636, epochs needed: 200
evaluating individudal 31 - 81537714e19df617. Mean loss in evaluation epoch: 0.01700163260102272, epochs needed: 200
evaluating individudal 32 - fea0bbfa74488a92. Mean loss in evaluation epoch: 0.017008747905492783, epochs needed: 200
evaluating individudal 33 - 8b572c63ea222405. Mean loss in evaluation epoch: 0.029444459825754166, epochs needed: 200
evaluating individudal 34 - e32fcae21c4d5d98. Mean loss in evaluation epoch: 0.02795804850757122, epochs needed: 200
evaluating individudal 35 - f98658a0ae102e51. Mean loss in evaluation epoch: 0.025659579783678055, epochs needed: 200
evaluating individudal 36 - aa4fd3cdb3994d81. Mean loss in evaluation epoch: 0.03292717784643173, epochs needed: 200
evaluating individudal 37 - e38f20360b0acf97. Mean loss in evaluation epoch: 0.04106907173991203, epochs needed: 200
evaluating individudal 38 - 81b44b004b654cdf. Mean loss in evaluation epoch: 0.015895750373601913, epochs needed: 200
evaluating individudal 39 - ab6aeea8f4d81913. Mean loss in evaluation epoch: 0.026639973744750023, epochs needed: 200
evaluating individudal 0 - 3ee73c84f02d8f67. Mean loss in evaluation epoch: 0.01144022773951292, epochs needed: 200
evaluating individudal 1 - 8197477c32b4d26f. Mean loss in evaluation epoch: 0.012723702006042004, epochs needed: 200
evaluating individudal 2 - 10f42eae662e0b37. Mean loss in evaluation epoch: 0.012168613262474537, epochs needed: 200
evaluating individudal 3 - 48f8f56c5a15dd1a. Mean loss in evaluation epoch: 0.015148925594985485, epochs needed: 200
evaluating individudal 4 - 6e9c0fcabf90e5fb. Mean loss in evaluation epoch: 0.014457963407039642, epochs needed: 200
evaluating individudal 5 - 0ff13b53cc19624d. Mean loss in evaluation epoch: 0.01448881346732378, epochs needed: 200
evaluating individudal 6 - 657a0f9e96343c63. Mean loss in evaluation epoch: 0.01631145179271698, epochs needed: 200
evaluating individudal 7 - 751ffd3619713eb4. Mean loss in evaluation epoch: 0.014978704042732716, epochs needed: 200
evaluating individudal 8 - bcb90d8461840a56. Mean loss in evaluation epoch: 0.015223038382828236, epochs needed: 200
evaluating individudal 9 - 90f0b60a37ba23f4. Mean loss in evaluation epoch: 0.016218459233641624, epochs needed: 200
Round 22 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 3ee73c84f02d8f67, num_times_seen_before: 1
ACC: 0.9842105263157894
TPR/FPR: 0.9722222222222222, 0.012987012987012988
Loss: 0.01144022773951292
Timestamp: 57265.81075858403
---------------------------------------------------------------
evaluating individudal 0 - 7da7daf4c7c9ceca. Mean loss in evaluation epoch: 0.03408649191260338, epochs needed: 200
evaluating individudal 1 - e8cc76823d2c7607. Mean loss in evaluation epoch: 0.03696412593126297, epochs needed: 200
evaluating individudal 2 - 4ba040d7f3f09794. Mean loss in evaluation epoch: 0.026295339688658714, epochs needed: 200
evaluating individudal 3 - 0d5a5196ac6f383f. Mean loss in evaluation epoch: 0.03937289118766785, epochs needed: 200
evaluating individudal 4 - 49c460e94bdc4eeb. Mean loss in evaluation epoch: 0.036352481693029404, epochs needed: 200
evaluating individudal 5 - bd310be2283bc4aa. Mean loss in evaluation epoch: 0.02939528040587902, epochs needed: 200
evaluating individudal 6 - 30eec3d11099307b. Mean loss in evaluation epoch: 0.025301484391093254, epochs needed: 200
evaluating individudal 7 - 731d5cf2bdc19920. Mean loss in evaluation epoch: 0.0320541188120842, epochs needed: 200
evaluating individudal 8 - b5abd5eab5a7b10c. Mean loss in evaluation epoch: 0.027813971042633057, epochs needed: 200
evaluating individudal 9 - d0b9d9f9b109e16f. Mean loss in evaluation epoch: 0.02229551039636135, epochs needed: 200
evaluating individudal 10 - 4d08023764650473. Mean loss in evaluation epoch: 0.03785998374223709, epochs needed: 200
evaluating individudal 11 - 6001b0e0a40ad916. Mean loss in evaluation epoch: 0.022468863055109978, epochs needed: 200
