num samples: 10000
NUM_TRAIN_SAMPLES: 9999
NUM_TRAIN_BATCHES: 100
NUM_TEST_SAMPLES: 9999
NUM_TEST_BATCHES: 100
BATCH_SIZE: 100
HIDDEN_SIZE: 128
NUM_DYN_EPOCHS: 20
IS_CONTINUOUS: False
USE_MAX: False
../data/final/netrd/SIS/timeseries_ba20_10k_0.1.pickle
../data/final/edges_ba20.pickle
CONTINUATION: False
CONT_ADDRESS: D:\Uni\BA\ColabOutputs\ba20\2020-12-10T22_50_22.113418
SEED: 0
NUM_DYN_EPOCHS: 20
NUM_DYN_EPOCHS_INIT: 20
DETECT_EARLY_CONVERGENCE: False
RESET_DYN_LEARNER_EVERY_NTH_GEN: 1
POP_SIZE: 10
NEWPOP_SIZE: 40
NUM_GEN: 45
USE_NODEWISE_EVALUATION: False
USE_EVALEPOCH_FOR_GUIDED_MUTATION: False
USE_DETERMINISTIC_EVAL: False
FORMAT: timeseries
--------------------- Start training ------------------------
evaluating individudal 0 - 6d06be3a329eb804. Mean loss in evaluation epoch: 0.32334470748901367, epochs needed: 20
evaluating individudal 6 - ac365a647d5811ee. Mean loss in evaluation epoch: 0.3180406987667084, epochs needed: 20
evaluating individudal 7 - 666277596cca5295. Mean loss in evaluation epoch: 0.31848636269569397, epochs needed: 20
evaluating individudal 8 - f3f17e013a138f76. Mean loss in evaluation epoch: 0.3179512619972229, epochs needed: 20
evaluating individudal 9 - fdc99ba59ed043c7. Mean loss in evaluation epoch: 0.3183315694332123, epochs needed: 20
evaluating individudal 10 - 893cf2e69869b537. Mean loss in evaluation epoch: 0.3188939690589905, epochs needed: 20
evaluating individudal 11 - c6f815792e16139e. Mean loss in evaluation epoch: 0.3176206648349762, epochs needed: 20
evaluating individudal 12 - 0901878b636d0fb5. Mean loss in evaluation epoch: 0.3197241723537445, epochs needed: 20
evaluating individudal 13 - c31f6d4960b971b7. Mean loss in evaluation epoch: 0.3180515468120575, epochs needed: 20
evaluating individudal 14 - 336a218d17b4b6c2. Mean loss in evaluation epoch: 0.3176284432411194, epochs needed: 20
evaluating individudal 15 - 9eea6258d3b8673f. Mean loss in evaluation epoch: 0.31801891326904297, epochs needed: 20
evaluating individudal 16 - ef6c8c8ec2cb4ecd. Mean loss in evaluation epoch: 0.3194831907749176, epochs needed: 20
evaluating individudal 17 - cde7e1fc433105a8. Mean loss in evaluation epoch: 0.31843748688697815, epochs needed: 20
evaluating individudal 18 - aebe32e32d4937d4. Mean loss in evaluation epoch: 0.3177962899208069, epochs needed: 20
evaluating individudal 19 - fa27f7f503467343. Mean loss in evaluation epoch: 0.3187049329280853, epochs needed: 20
evaluating individudal 20 - b603e3f1c6d9cf02. Mean loss in evaluation epoch: 0.3187822103500366, epochs needed: 20
evaluating individudal 21 - 0fdadc124246e080. Mean loss in evaluation epoch: 0.3184031546115875, epochs needed: 20
evaluating individudal 22 - ade74919205f4cfb. Mean loss in evaluation epoch: 0.31853950023651123, epochs needed: 20
evaluating individudal 23 - 705118c5488f31e8. Mean loss in evaluation epoch: 0.31829702854156494, epochs needed: 20
evaluating individudal 24 - a7a443126782a198. Mean loss in evaluation epoch: 0.3182692527770996, epochs needed: 20
evaluating individudal 25 - fed0ebd7ec9de66d. Mean loss in evaluation epoch: 0.31840065121650696, epochs needed: 20
evaluating individudal 26 - 4c48dd441fe10ec8. Mean loss in evaluation epoch: 0.3178040385246277, epochs needed: 20
evaluating individudal 27 - adb33cf5ee462abc. Mean loss in evaluation epoch: 0.3177424967288971, epochs needed: 20
evaluating individudal 28 - e8d892e5015d7b61. Mean loss in evaluation epoch: 0.31802821159362793, epochs needed: 20
evaluating individudal 29 - f482644efa5a1861. Mean loss in evaluation epoch: 0.31702059507369995, epochs needed: 20
evaluating individudal 30 - 8274e10b9d42a5c4. Mean loss in evaluation epoch: 0.31808239221572876, epochs needed: 20
evaluating individudal 31 - 0d3c85474a29392d. Mean loss in evaluation epoch: 0.3175097107887268, epochs needed: 20
evaluating individudal 32 - 2ba9600032174c18. Mean loss in evaluation epoch: 0.31759384274482727, epochs needed: 20
evaluating individudal 33 - a1147c0a9572e472. Mean loss in evaluation epoch: 0.3184089958667755, epochs needed: 20
evaluating individudal 34 - 232af10e9e63b735. Mean loss in evaluation epoch: 0.3186008632183075, epochs needed: 20
evaluating individudal 35 - 2bccb2099fd0cf0f. Mean loss in evaluation epoch: 0.3197752833366394, epochs needed: 20
evaluating individudal 36 - 8873fe6e630e5224. Mean loss in evaluation epoch: 0.31794875860214233, epochs needed: 20
evaluating individudal 37 - 2198bedb1f4e22ce. Mean loss in evaluation epoch: 0.3191865384578705, epochs needed: 20
evaluating individudal 38 - f7ada1c0487e8771. Mean loss in evaluation epoch: 0.31735658645629883, epochs needed: 20
evaluating individudal 39 - 5ba1f3ee2830da2d. Mean loss in evaluation epoch: 0.31764328479766846, epochs needed: 20
evaluating individudal 0 - 3cf9b0f9ac7f1848. Mean loss in evaluation epoch: 0.3166271448135376, epochs needed: 20
evaluating individudal 1 - 28208f742ed4bda2. Mean loss in evaluation epoch: 0.31733283400535583, epochs needed: 20
evaluating individudal 2 - aafb814c659dca2d. Mean loss in evaluation epoch: 0.3168615400791168, epochs needed: 20
evaluating individudal 3 - 2cad374d3f270162. Mean loss in evaluation epoch: 0.31658658385276794, epochs needed: 20
evaluating individudal 4 - af16bf8cfb4290c0. Mean loss in evaluation epoch: 0.3167968690395355, epochs needed: 20
evaluating individudal 5 - 1d0ac5e685eca170. Mean loss in evaluation epoch: 0.3170643448829651, epochs needed: 20
evaluating individudal 6 - c4a35052f1307d46. Mean loss in evaluation epoch: 0.3173966109752655, epochs needed: 20
evaluating individudal 7 - e5dd25eb9d975116. Mean loss in evaluation epoch: 0.3176347017288208, epochs needed: 20
evaluating individudal 8 - 1d2b71292bab61b9. Mean loss in evaluation epoch: 0.3169018030166626, epochs needed: 20
evaluating individudal 9 - 880b23fbc7eca073. Mean loss in evaluation epoch: 0.31713879108428955, epochs needed: 20
Round 5 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 2cad374d3f270162, num_times_seen_before: 0
ACC: 0.4
TPR/FPR: 0.3888888888888889, 0.5974025974025974
Loss: 0.31658658385276794
Timestamp: 2951.5369531620017
---------------------------------------------------------------
evaluating individudal 0 - 1db1e49cfbf47ec3. Mean loss in evaluation epoch: 0.3178529739379883, epochs needed: 20
evaluating individudal 1 - dbf1babc105bef3c. Mean loss in evaluation epoch: 0.3177219331264496, epochs needed: 20
evaluating individudal 2 - e8a1cb3edd8f537b. Mean loss in evaluation epoch: 0.3177778124809265, epochs needed: 20
evaluating individudal 3 - 41932bb2862ed41a. Mean loss in evaluation epoch: 0.31762462854385376, epochs needed: 20
evaluating individudal 4 - ef8c07f528d08387. Mean loss in evaluation epoch: 0.3173062205314636, epochs needed: 20
evaluating individudal 5 - 7cb34f969b5eead6. Mean loss in evaluation epoch: 0.3186822533607483, epochs needed: 20
evaluating individudal 6 - baa7592a82b4b535. Mean loss in evaluation epoch: 0.31759607791900635, epochs needed: 20
evaluating individudal 7 - 94ae7a09aff0bf1a. Mean loss in evaluation epoch: 0.3177468180656433, epochs needed: 20
evaluating individudal 8 - 443b18c41fca0093. Mean loss in evaluation epoch: 0.31961578130722046, epochs needed: 20
evaluating individudal 9 - d8e70fe8dfa2ddef. Mean loss in evaluation epoch: 0.3175199627876282, epochs needed: 20
evaluating individudal 10 - b95dd02e0dff7557. Mean loss in evaluation epoch: 0.3191096782684326, epochs needed: 20
evaluating individudal 11 - 8cf05e982ba9863c. Mean loss in evaluation epoch: 0.3179454803466797, epochs needed: 20
evaluating individudal 12 - 9317261b0561396a. Mean loss in evaluation epoch: 0.31857407093048096, epochs needed: 20
evaluating individudal 13 - 63eaebbd47d1cd1d. Mean loss in evaluation epoch: 0.31711018085479736, epochs needed: 20
evaluating individudal 14 - 22dcdec509c47e40. Mean loss in evaluation epoch: 0.31778842210769653, epochs needed: 20
evaluating individudal 15 - af1bf4548abf96b5. Mean loss in evaluation epoch: 0.31859689950942993, epochs needed: 20
evaluating individudal 16 - 433eb8a7c6a9c947. Mean loss in evaluation epoch: 0.3192901611328125, epochs needed: 20
evaluating individudal 17 - 32e45e227591f8dd. Mean loss in evaluation epoch: 0.31765666604042053, epochs needed: 20
evaluating individudal 18 - fdc87725a10c62c5. Mean loss in evaluation epoch: 0.3184840977191925, epochs needed: 20
evaluating individudal 19 - e509c2f5371db535. Mean loss in evaluation epoch: 0.3194013237953186, epochs needed: 20
evaluating individudal 20 - 27230ce07064d7df. Mean loss in evaluation epoch: 0.3188249170780182, epochs needed: 20
evaluating individudal 21 - 207630bf0480ad5a. Mean loss in evaluation epoch: 0.3181767463684082, epochs needed: 20
evaluating individudal 22 - f8d0675d62a22990. Mean loss in evaluation epoch: 0.31736963987350464, epochs needed: 20
evaluating individudal 23 - 706221ea1c884ef7. Mean loss in evaluation epoch: 0.3173063397407532, epochs needed: 20
evaluating individudal 24 - df1f9812d15eaf37. Mean loss in evaluation epoch: 0.31848591566085815, epochs needed: 20
evaluating individudal 25 - a6915762a8a135f8. Mean loss in evaluation epoch: 0.31896620988845825, epochs needed: 20
evaluating individudal 26 - e1166bc00b17ed72. Mean loss in evaluation epoch: 0.3199231028556824, epochs needed: 20
evaluating individudal 27 - 943d0f7a03ce3962. Mean loss in evaluation epoch: 0.3179234564304352, epochs needed: 20
evaluating individudal 28 - 0eed43cd6005dd5b. Mean loss in evaluation epoch: 0.3188524544239044, epochs needed: 20
evaluating individudal 29 - 3c2b9a08e06f5b76. Mean loss in evaluation epoch: 0.31791752576828003, epochs needed: 20
evaluating individudal 30 - cb55913e146657a6. Mean loss in evaluation epoch: 0.31730562448501587, epochs needed: 20
evaluating individudal 31 - b3910e0f154481f6. Mean loss in evaluation epoch: 0.31758826971054077, epochs needed: 20
evaluating individudal 32 - 3e6d14b575ef7270. Mean loss in evaluation epoch: 0.31740516424179077, epochs needed: 20
evaluating individudal 33 - 734ba7095e594a1b. Mean loss in evaluation epoch: 0.3178400695323944, epochs needed: 20
evaluating individudal 34 - bc4574548fc738b9. Mean loss in evaluation epoch: 0.31745025515556335, epochs needed: 20
evaluating individudal 35 - c8a941a352266e5a. Mean loss in evaluation epoch: 0.31731116771698, epochs needed: 20
evaluating individudal 36 - 4749d08f76a6f7a2. Mean loss in evaluation epoch: 0.3182850778102875, epochs needed: 20
evaluating individudal 37 - f3e2a676862a9284. Mean loss in evaluation epoch: 0.31900539994239807, epochs needed: 20
evaluating individudal 38 - 6642d7c00eb74c43. Mean loss in evaluation epoch: 0.3181603252887726, epochs needed: 20
evaluating individudal 39 - 36b098887d046a87. Mean loss in evaluation epoch: 0.31859007477760315, epochs needed: 20
evaluating individudal 0 - 2cad374d3f270162. Mean loss in evaluation epoch: 0.3167349398136139, epochs needed: 20
evaluating individudal 1 - 3cf9b0f9ac7f1848. Mean loss in evaluation epoch: 0.31688061356544495, epochs needed: 20
evaluating individudal 2 - af16bf8cfb4290c0. Mean loss in evaluation epoch: 0.3177046775817871, epochs needed: 20
evaluating individudal 3 - aafb814c659dca2d. Mean loss in evaluation epoch: 0.3169414699077606, epochs needed: 20
evaluating individudal 4 - 9e01ad3838dd3879. Mean loss in evaluation epoch: 0.31724822521209717, epochs needed: 20
evaluating individudal 5 - 1d2b71292bab61b9. Mean loss in evaluation epoch: 0.31749463081359863, epochs needed: 20
evaluating individudal 6 - f482644efa5a1861. Mean loss in evaluation epoch: 0.3171941339969635, epochs needed: 20
evaluating individudal 7 - 1d0ac5e685eca170. Mean loss in evaluation epoch: 0.3169240355491638, epochs needed: 20
evaluating individudal 8 - 75a7a867af373b6f. Mean loss in evaluation epoch: 0.3171243965625763, epochs needed: 20
evaluating individudal 9 - 880b23fbc7eca073. Mean loss in evaluation epoch: 0.3174564838409424, epochs needed: 20
Round 6 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 2cad374d3f270162, num_times_seen_before: 1
ACC: 0.4
TPR/FPR: 0.3888888888888889, 0.5974025974025974
Loss: 0.3167349398136139
Timestamp: 3509.478151139003
---------------------------------------------------------------
evaluating individudal 0 - 201563c7cdaec0d7. Mean loss in evaluation epoch: 0.3186222314834595, epochs needed: 20
evaluating individudal 1 - 03d43ae2143c16b0. Mean loss in evaluation epoch: 0.31841832399368286, epochs needed: 20
evaluating individudal 2 - 4abacfb11421760c. Mean loss in evaluation epoch: 0.3191416561603546, epochs needed: 20
evaluating individudal 3 - 8393fbf3dc93be2e. Mean loss in evaluation epoch: 0.31708016991615295, epochs needed: 20
evaluating individudal 4 - ed7ba6ef4445934b. Mean loss in evaluation epoch: 0.3170844316482544, epochs needed: 20
evaluating individudal 5 - d7552c46e4d74720. Mean loss in evaluation epoch: 0.3176268935203552, epochs needed: 20
evaluating individudal 6 - a81e97d45bedec18. Mean loss in evaluation epoch: 0.31699758768081665, epochs needed: 20
evaluating individudal 7 - 64426993d87b4adc. Mean loss in evaluation epoch: 0.3181561827659607, epochs needed: 20
evaluating individudal 8 - 95f4dd9944358e0e. Mean loss in evaluation epoch: 0.31742703914642334, epochs needed: 20
evaluating individudal 9 - 2bb86854f4b8a1cf. Mean loss in evaluation epoch: 0.3182084262371063, epochs needed: 20
evaluating individudal 10 - 46f8ce49314cce33. Mean loss in evaluation epoch: 0.318794310092926, epochs needed: 20
evaluating individudal 11 - aee38d6ca10c8db3. Mean loss in evaluation epoch: 0.3176395893096924, epochs needed: 20
evaluating individudal 12 - 9e11d6ec18d389f8. Mean loss in evaluation epoch: 0.31753143668174744, epochs needed: 20
evaluating individudal 13 - eccc110e600b396d. Mean loss in evaluation epoch: 0.31796830892562866, epochs needed: 20
evaluating individudal 14 - 4c07a0812fdc376e. Mean loss in evaluation epoch: 0.31813400983810425, epochs needed: 20
evaluating individudal 15 - 0c3fe8fb91f77bac. Mean loss in evaluation epoch: 0.31790632009506226, epochs needed: 20
evaluating individudal 16 - b22591c16bac4068. Mean loss in evaluation epoch: 0.3175927400588989, epochs needed: 20
evaluating individudal 17 - 4ce76dc7beb95eda. Mean loss in evaluation epoch: 0.31861767172813416, epochs needed: 20
evaluating individudal 18 - d0cc1855a8679d49. Mean loss in evaluation epoch: 0.31718429923057556, epochs needed: 20
evaluating individudal 19 - 6147203b4255d83b. Mean loss in evaluation epoch: 0.3172121047973633, epochs needed: 20
evaluating individudal 20 - 6ab0f7a3df932817. Mean loss in evaluation epoch: 0.3188517093658447, epochs needed: 20
evaluating individudal 21 - e7c61f40e0939ea0. Mean loss in evaluation epoch: 0.3170081377029419, epochs needed: 20
evaluating individudal 22 - 2a9a9685b4637e7a. Mean loss in evaluation epoch: 0.3185827434062958, epochs needed: 20
evaluating individudal 23 - 1ba734815bb76bd3. Mean loss in evaluation epoch: 0.3186204731464386, epochs needed: 20
evaluating individudal 24 - b9edbc8254cbc789. Mean loss in evaluation epoch: 0.3176722526550293, epochs needed: 20
evaluating individudal 25 - 489a3c24ad880fc8. Mean loss in evaluation epoch: 0.3182665705680847, epochs needed: 20
evaluating individudal 26 - e69f893725d0a640. Mean loss in evaluation epoch: 0.31922340393066406, epochs needed: 20
evaluating individudal 27 - c021818cdaccfbdd. Mean loss in evaluation epoch: 0.31878048181533813, epochs needed: 20
evaluating individudal 28 - a35f8a999315231a. Mean loss in evaluation epoch: 0.3179999887943268, epochs needed: 20
evaluating individudal 29 - 1ca966be9b454ce4. Mean loss in evaluation epoch: 0.3175985515117645, epochs needed: 20
evaluating individudal 30 - 42167ba269ae40c9. Mean loss in evaluation epoch: 0.31810060143470764, epochs needed: 20
evaluating individudal 31 - f0a07c122c2c1ecd. Mean loss in evaluation epoch: 0.3177465498447418, epochs needed: 20
evaluating individudal 32 - b7e8da7a6955f6a0. Mean loss in evaluation epoch: 0.31719696521759033, epochs needed: 20
evaluating individudal 33 - 94157866d2d1bcb5. Mean loss in evaluation epoch: 0.3184731602668762, epochs needed: 20
evaluating individudal 34 - fc9e36525088e0f6. Mean loss in evaluation epoch: 0.3166867196559906, epochs needed: 20
evaluating individudal 35 - 3f47c1d530459ea1. Mean loss in evaluation epoch: 0.31790968775749207, epochs needed: 20
evaluating individudal 36 - 07a006ff8bb98a10. Mean loss in evaluation epoch: 0.3179401457309723, epochs needed: 20
evaluating individudal 37 - e824696bac1fd1b8. Mean loss in evaluation epoch: 0.3170475959777832, epochs needed: 20
evaluating individudal 38 - 36e629934734f08a. Mean loss in evaluation epoch: 0.317943274974823, epochs needed: 20
evaluating individudal 39 - a0cc626f30c88b75. Mean loss in evaluation epoch: 0.32003501057624817, epochs needed: 20
evaluating individudal 0 - 2cad374d3f270162. Mean loss in evaluation epoch: 0.31680092215538025, epochs needed: 20
evaluating individudal 1 - 3cf9b0f9ac7f1848. Mean loss in evaluation epoch: 0.3168930113315582, epochs needed: 20
evaluating individudal 2 - 1d0ac5e685eca170. Mean loss in evaluation epoch: 0.31727755069732666, epochs needed: 20
evaluating individudal 3 - aafb814c659dca2d. Mean loss in evaluation epoch: 0.31702283024787903, epochs needed: 20
evaluating individudal 4 - 63eaebbd47d1cd1d. Mean loss in evaluation epoch: 0.31733161211013794, epochs needed: 20
evaluating individudal 5 - 75a7a867af373b6f. Mean loss in evaluation epoch: 0.3172141909599304, epochs needed: 20
evaluating individudal 6 - f482644efa5a1861. Mean loss in evaluation epoch: 0.31700631976127625, epochs needed: 20
evaluating individudal 7 - 9e01ad3838dd3879. Mean loss in evaluation epoch: 0.3170294463634491, epochs needed: 20
evaluating individudal 8 - cb55913e146657a6. Mean loss in evaluation epoch: 0.3185158967971802, epochs needed: 20
evaluating individudal 9 - ef8c07f528d08387. Mean loss in evaluation epoch: 0.31746360659599304, epochs needed: 20
Round 7 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: fc9e36525088e0f6, num_times_seen_before: 0
ACC: 0.4263157894736842
TPR/FPR: 0.4166666666666667, 0.5714285714285714
Loss: 0.3166867196559906
Timestamp: 4077.483441196
---------------------------------------------------------------
evaluating individudal 0 - 1ad09780fe9efaa5. Mean loss in evaluation epoch: 0.31943219900131226, epochs needed: 20
evaluating individudal 1 - a3c07b01405f7b68. Mean loss in evaluation epoch: 0.31842339038848877, epochs needed: 20
evaluating individudal 2 - 7b9c8374d8acd418. Mean loss in evaluation epoch: 0.3172607421875, epochs needed: 20
evaluating individudal 3 - d09f37c02f486731. Mean loss in evaluation epoch: 0.32098230719566345, epochs needed: 20
evaluating individudal 4 - 3c8d3d984912b537. Mean loss in evaluation epoch: 0.31846529245376587, epochs needed: 20
evaluating individudal 5 - 5a92d8a83c22b79e. Mean loss in evaluation epoch: 0.3172510862350464, epochs needed: 20
evaluating individudal 6 - ba0454ff3093d20c. Mean loss in evaluation epoch: 0.3181537985801697, epochs needed: 20
