num samples: 5000
NUM_TRAIN_SAMPLES: 4999
NUM_TRAIN_BATCHES: 50
NUM_TEST_SAMPLES: 4999
NUM_TEST_BATCHES: 50
BATCH_SIZE: 100
HIDDEN_SIZE: 128
NUM_DYN_EPOCHS: 40
IS_CONTINUOUS: False
USE_MAX: False
../data/final/netrd/SIS/timeseries_ba10_5k_0.15.pickle
../data/final/edges_ba10.pickle
CONTINUATION: False
CONT_ADDRESS: D:\Uni\BA\ColabOutputs\ba20\2020-12-10T22_50_22.113418
SEED: 0
NUM_DYN_EPOCHS: 40
NUM_DYN_EPOCHS_INIT: 40
DETECT_EARLY_CONVERGENCE: False
RESET_DYN_LEARNER_EVERY_NTH_GEN: 1
POP_SIZE: 10
NEWPOP_SIZE: 40
NUM_GEN: 45
USE_NODEWISE_EVALUATION: False
USE_EVALEPOCH_FOR_GUIDED_MUTATION: False
USE_DETERMINISTIC_EVAL: False
--------------------- Start training ------------------------
evaluating individudal 0 - c991f7e4d2dd6f24. Mean loss in evaluation epoch: 0.38539478182792664, epochs needed: 40
evaluating individudal 8 - 13c57ebbe266c946. Mean loss in evaluation epoch: 0.38111838698387146, epochs needed: 40
evaluating individudal 9 - 7bc9f7e9a6036db5. Mean loss in evaluation epoch: 0.37953245639801025, epochs needed: 40
evaluating individudal 10 - 4f7be1b3169f43e4. Mean loss in evaluation epoch: 0.376689076423645, epochs needed: 40
evaluating individudal 11 - 040facea2bf05b50. Mean loss in evaluation epoch: 0.3808435797691345, epochs needed: 40
evaluating individudal 12 - 12c7cc0536cc79d5. Mean loss in evaluation epoch: 0.3826008141040802, epochs needed: 40
evaluating individudal 13 - 3e54c57dbfe7b420. Mean loss in evaluation epoch: 0.379106730222702, epochs needed: 40
evaluating individudal 14 - 97d1a19759ff041f. Mean loss in evaluation epoch: 0.3814428746700287, epochs needed: 40
evaluating individudal 15 - 0c9df858a2791c20. Mean loss in evaluation epoch: 0.37323153018951416, epochs needed: 40
evaluating individudal 16 - a15c6ac911cf0a80. Mean loss in evaluation epoch: 0.38350188732147217, epochs needed: 40
evaluating individudal 17 - 66f207c585c9f695. Mean loss in evaluation epoch: 0.3820984661579132, epochs needed: 40
evaluating individudal 18 - b27a3bd9b342a1f6. Mean loss in evaluation epoch: 0.37753424048423767, epochs needed: 40
evaluating individudal 19 - 2c06195359a0a529. Mean loss in evaluation epoch: 0.3814082145690918, epochs needed: 40
evaluating individudal 20 - d21d4b0ae2fe0287. Mean loss in evaluation epoch: 0.3830869197845459, epochs needed: 40
evaluating individudal 21 - 3a543542aeeb83c4. Mean loss in evaluation epoch: 0.38115596771240234, epochs needed: 40
evaluating individudal 22 - 71a9a931d8c81768. Mean loss in evaluation epoch: 0.38056236505508423, epochs needed: 40
evaluating individudal 23 - 718bc2e4e0c1cb9e. Mean loss in evaluation epoch: 0.3806058466434479, epochs needed: 40
evaluating individudal 24 - 4f3fd0661f756f14. Mean loss in evaluation epoch: 0.3818723261356354, epochs needed: 40
evaluating individudal 25 - d72f8663dcb2e7e8. Mean loss in evaluation epoch: 0.38254687190055847, epochs needed: 40
evaluating individudal 26 - 95b641408804d13d. Mean loss in evaluation epoch: 0.3801329731941223, epochs needed: 40
evaluating individudal 27 - f42b50507db77fea. Mean loss in evaluation epoch: 0.379891574382782, epochs needed: 40
evaluating individudal 28 - b1b44479e872c9c0. Mean loss in evaluation epoch: 0.3819485306739807, epochs needed: 40
evaluating individudal 29 - 2466e541423187fd. Mean loss in evaluation epoch: 0.37751272320747375, epochs needed: 40
evaluating individudal 30 - 4b5b8b3283ffb4e7. Mean loss in evaluation epoch: 0.381856232881546, epochs needed: 40
evaluating individudal 31 - ffff1a1a2926553c. Mean loss in evaluation epoch: 0.37544918060302734, epochs needed: 40
evaluating individudal 32 - 11c26625d1da55e2. Mean loss in evaluation epoch: 0.3795671761035919, epochs needed: 40
evaluating individudal 33 - bd80d16608fcf5c1. Mean loss in evaluation epoch: 0.38066554069519043, epochs needed: 40
evaluating individudal 34 - c77bc82076240e9d. Mean loss in evaluation epoch: 0.3804202079772949, epochs needed: 40
evaluating individudal 35 - ff94d08411bc6d85. Mean loss in evaluation epoch: 0.3794668912887573, epochs needed: 40
evaluating individudal 36 - ce9ff60775058317. Mean loss in evaluation epoch: 0.38154906034469604, epochs needed: 40
evaluating individudal 37 - 20278026e8a3368c. Mean loss in evaluation epoch: 0.3773304522037506, epochs needed: 40
evaluating individudal 38 - f6943488efd944b3. Mean loss in evaluation epoch: 0.37681305408477783, epochs needed: 40
evaluating individudal 39 - e835aa5f448d6d3f. Mean loss in evaluation epoch: 0.3823475241661072, epochs needed: 40
evaluating individudal 0 - 2fedd273c0474c95. Mean loss in evaluation epoch: 0.37522032856941223, epochs needed: 40
evaluating individudal 1 - a3211941cd35c8b3. Mean loss in evaluation epoch: 0.37529563903808594, epochs needed: 40
evaluating individudal 2 - 83e1aa045eeec749. Mean loss in evaluation epoch: 0.3765708804130554, epochs needed: 40
evaluating individudal 3 - da13782344500aee. Mean loss in evaluation epoch: 0.3764367997646332, epochs needed: 40
evaluating individudal 4 - 167508af8e0c0711. Mean loss in evaluation epoch: 0.3757745921611786, epochs needed: 40
evaluating individudal 5 - ea930064a48abf79. Mean loss in evaluation epoch: 0.37653517723083496, epochs needed: 40
evaluating individudal 6 - f99659a86333ad7b. Mean loss in evaluation epoch: 0.37755292654037476, epochs needed: 40
evaluating individudal 7 - cdb7a83bcbcbfb08. Mean loss in evaluation epoch: 0.3773379921913147, epochs needed: 40
evaluating individudal 8 - 20af66bed4c881fc. Mean loss in evaluation epoch: 0.37782973051071167, epochs needed: 40
evaluating individudal 9 - 3f250ce8a8b997b7. Mean loss in evaluation epoch: 0.37974387407302856, epochs needed: 40
Round 5 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 0c9df858a2791c20, num_times_seen_before: 0
ACC: 0.8888888888888888
TPR/FPR: 1.0, 0.1724137931034483
Loss: 0.37323153018951416
Timestamp: 2550.4803859989916
---------------------------------------------------------------
evaluating individudal 0 - 1e3bf6f0b1ce7e92. Mean loss in evaluation epoch: 0.3829280138015747, epochs needed: 40
evaluating individudal 1 - ca7a30975fdc8be7. Mean loss in evaluation epoch: 0.3784550428390503, epochs needed: 40
evaluating individudal 2 - aa5342250ca072a3. Mean loss in evaluation epoch: 0.37974849343299866, epochs needed: 40
evaluating individudal 3 - d0c0b4fa0af8b56e. Mean loss in evaluation epoch: 0.3777276873588562, epochs needed: 40
evaluating individudal 4 - a9288b55cc0b2690. Mean loss in evaluation epoch: 0.37927573919296265, epochs needed: 40
evaluating individudal 5 - 35b9d5d914140b14. Mean loss in evaluation epoch: 0.37738528847694397, epochs needed: 40
evaluating individudal 6 - 52d275e9873f2ea0. Mean loss in evaluation epoch: 0.3781169056892395, epochs needed: 40
evaluating individudal 7 - b4f63e579569edc3. Mean loss in evaluation epoch: 0.381894588470459, epochs needed: 40
evaluating individudal 8 - 856a917a26cb0e39. Mean loss in evaluation epoch: 0.3776155114173889, epochs needed: 40
evaluating individudal 9 - 4990a22d89a87b19. Mean loss in evaluation epoch: 0.3803761899471283, epochs needed: 40
evaluating individudal 10 - 1ec4dc9cdb479aef. Mean loss in evaluation epoch: 0.37594977021217346, epochs needed: 40
evaluating individudal 11 - cacab9a80fe558a5. Mean loss in evaluation epoch: 0.3785560131072998, epochs needed: 40
evaluating individudal 12 - 96f29ec5e745f618. Mean loss in evaluation epoch: 0.3763219118118286, epochs needed: 40
evaluating individudal 13 - d8b5f521c985cac1. Mean loss in evaluation epoch: 0.37801840901374817, epochs needed: 40
evaluating individudal 14 - 60af5408ca935bbb. Mean loss in evaluation epoch: 0.37857741117477417, epochs needed: 40
evaluating individudal 15 - 754d25859235986d. Mean loss in evaluation epoch: 0.37595272064208984, epochs needed: 40
evaluating individudal 16 - ff40d94b12aef4e6. Mean loss in evaluation epoch: 0.3751432001590729, epochs needed: 40
evaluating individudal 17 - dea9e5bb4898b7c8. Mean loss in evaluation epoch: 0.3760684132575989, epochs needed: 40
evaluating individudal 18 - 84be55dbe50f2086. Mean loss in evaluation epoch: 0.3763880133628845, epochs needed: 40
evaluating individudal 19 - 96010f117d2cbd75. Mean loss in evaluation epoch: 0.3768055737018585, epochs needed: 40
evaluating individudal 20 - abc9ce36742ee7b9. Mean loss in evaluation epoch: 0.3749123811721802, epochs needed: 40
evaluating individudal 21 - 805d95bae0f962b5. Mean loss in evaluation epoch: 0.37801527976989746, epochs needed: 40
evaluating individudal 22 - a33bd5aad63bbdc1. Mean loss in evaluation epoch: 0.37899133563041687, epochs needed: 40
evaluating individudal 23 - cf322316cc450b3b. Mean loss in evaluation epoch: 0.37744441628456116, epochs needed: 40
evaluating individudal 24 - 487d6134e8ed4cf1. Mean loss in evaluation epoch: 0.377830445766449, epochs needed: 40
evaluating individudal 25 - fd2f899d6e2225ba. Mean loss in evaluation epoch: 0.3791804313659668, epochs needed: 40
evaluating individudal 26 - 27de38f98245c66c. Mean loss in evaluation epoch: 0.37661799788475037, epochs needed: 40
evaluating individudal 27 - 60cf50aa89355119. Mean loss in evaluation epoch: 0.3800722360610962, epochs needed: 40
evaluating individudal 28 - 57f465bc840c38bb. Mean loss in evaluation epoch: 0.3822875916957855, epochs needed: 40
evaluating individudal 29 - d8f56044762ea5b1. Mean loss in evaluation epoch: 0.37889647483825684, epochs needed: 40
evaluating individudal 30 - a7464c4910a21bf9. Mean loss in evaluation epoch: 0.3782472014427185, epochs needed: 40
evaluating individudal 31 - 444c22a6dc2d015c. Mean loss in evaluation epoch: 0.3768681287765503, epochs needed: 40
evaluating individudal 32 - 2a600d55e3afac26. Mean loss in evaluation epoch: 0.38049617409706116, epochs needed: 40
evaluating individudal 33 - ae379c434dd2219f. Mean loss in evaluation epoch: 0.37541282176971436, epochs needed: 40
evaluating individudal 34 - 221ed723b7af1b14. Mean loss in evaluation epoch: 0.37756800651550293, epochs needed: 40
evaluating individudal 35 - 729c961339bc4e23. Mean loss in evaluation epoch: 0.37919291853904724, epochs needed: 40
evaluating individudal 36 - 2891693910fc43cd. Mean loss in evaluation epoch: 0.3778204619884491, epochs needed: 40
evaluating individudal 37 - 73c6c55da63dbf40. Mean loss in evaluation epoch: 0.377655565738678, epochs needed: 40
evaluating individudal 38 - c1f84632a57ef48c. Mean loss in evaluation epoch: 0.3767595589160919, epochs needed: 40
evaluating individudal 39 - 16bcaab74e617fdd. Mean loss in evaluation epoch: 0.3745427131652832, epochs needed: 40
evaluating individudal 0 - 0c9df858a2791c20. Mean loss in evaluation epoch: 0.37349945306777954, epochs needed: 40
evaluating individudal 1 - 2fedd273c0474c95. Mean loss in evaluation epoch: 0.3771469295024872, epochs needed: 40
evaluating individudal 2 - a3211941cd35c8b3. Mean loss in evaluation epoch: 0.37616103887557983, epochs needed: 40
evaluating individudal 3 - ffff1a1a2926553c. Mean loss in evaluation epoch: 0.375143438577652, epochs needed: 40
evaluating individudal 4 - 167508af8e0c0711. Mean loss in evaluation epoch: 0.3758641481399536, epochs needed: 40
evaluating individudal 5 - 8dd41ef7df3ca3c8. Mean loss in evaluation epoch: 0.3761962950229645, epochs needed: 40
evaluating individudal 6 - da13782344500aee. Mean loss in evaluation epoch: 0.37742429971694946, epochs needed: 40
evaluating individudal 7 - ea930064a48abf79. Mean loss in evaluation epoch: 0.3771114945411682, epochs needed: 40
evaluating individudal 2 - 556affb82df3f24d. Mean loss in evaluation epoch: 0.3769172132015228, epochs needed: 40
evaluating individudal 3 - c3c4a8a511301912. Mean loss in evaluation epoch: 0.3795967400074005, epochs needed: 40
evaluating individudal 4 - e39e34fb8a523c2d. Mean loss in evaluation epoch: 0.3733440637588501, epochs needed: 40
evaluating individudal 5 - ae016957616cf1ab. Mean loss in evaluation epoch: 0.3771960437297821, epochs needed: 40
evaluating individudal 6 - edc0244c1ad6a0a0. Mean loss in evaluation epoch: 0.375975638628006, epochs needed: 40
evaluating individudal 7 - 905714119643511e. Mean loss in evaluation epoch: 0.3786245286464691, epochs needed: 40
evaluating individudal 8 - af32deb5e9311cf0. Mean loss in evaluation epoch: 0.3801727890968323, epochs needed: 40
evaluating individudal 9 - 2c40c13477a1227b. Mean loss in evaluation epoch: 0.37795209884643555, epochs needed: 40
evaluating individudal 10 - 9bf17e25f745d3e0. Mean loss in evaluation epoch: 0.37726226449012756, epochs needed: 40
evaluating individudal 11 - b73da25b164c0c34. Mean loss in evaluation epoch: 0.38542720675468445, epochs needed: 40
evaluating individudal 12 - 9c384d84768690e7. Mean loss in evaluation epoch: 0.374500572681427, epochs needed: 40
evaluating individudal 13 - a436ae2ada8e1a0e. Mean loss in evaluation epoch: 0.3744759261608124, epochs needed: 40
evaluating individudal 14 - 5a1c362e400d3222. Mean loss in evaluation epoch: 0.37665435671806335, epochs needed: 40
evaluating individudal 15 - 2c96d690ef304e9e. Mean loss in evaluation epoch: 0.37720340490341187, epochs needed: 40
evaluating individudal 16 - de8ac1646936e320. Mean loss in evaluation epoch: 0.3785247802734375, epochs needed: 40
evaluating individudal 17 - 8f5daa98b718f423. Mean loss in evaluation epoch: 0.377675324678421, epochs needed: 40
evaluating individudal 18 - a29fa643793ad750. Mean loss in evaluation epoch: 0.37470778822898865, epochs needed: 40
evaluating individudal 19 - 107716a9dd1d3206. Mean loss in evaluation epoch: 0.3795431852340698, epochs needed: 40
evaluating individudal 20 - be587bd4be23dcaa. Mean loss in evaluation epoch: 0.3807791769504547, epochs needed: 40
evaluating individudal 21 - 9949a4a3ebda1336. Mean loss in evaluation epoch: 0.37811508774757385, epochs needed: 40
evaluating individudal 22 - 8a6d54ad290c489c. Mean loss in evaluation epoch: 0.37507444620132446, epochs needed: 40
evaluating individudal 23 - e1e9e085c637350a. Mean loss in evaluation epoch: 0.37443631887435913, epochs needed: 40
evaluating individudal 24 - 0923f75b94b21521. Mean loss in evaluation epoch: 0.3844633102416992, epochs needed: 40
evaluating individudal 25 - 10638172d7bbf7a9. Mean loss in evaluation epoch: 0.37924861907958984, epochs needed: 40
evaluating individudal 26 - ccdfb277206d63cd. Mean loss in evaluation epoch: 0.3788925111293793, epochs needed: 40
evaluating individudal 27 - 87f57beba00ed88f. Mean loss in evaluation epoch: 0.3789152503013611, epochs needed: 40
evaluating individudal 28 - 77bb8017ddd3e36f. Mean loss in evaluation epoch: 0.37329667806625366, epochs needed: 40
evaluating individudal 29 - f7491a5b53480244. Mean loss in evaluation epoch: 0.3815852999687195, epochs needed: 40
evaluating individudal 30 - ac76066ee57d7d72. Mean loss in evaluation epoch: 0.37517035007476807, epochs needed: 40
evaluating individudal 31 - f3d154a59061b36d. Mean loss in evaluation epoch: 0.3777258098125458, epochs needed: 40
evaluating individudal 32 - 87ef9ff76737cb3d. Mean loss in evaluation epoch: 0.3788684904575348, epochs needed: 40
evaluating individudal 33 - 73215650cf037bdf. Mean loss in evaluation epoch: 0.3744191527366638, epochs needed: 40
evaluating individudal 34 - 67e7a9b91f8c8255. Mean loss in evaluation epoch: 0.3799118101596832, epochs needed: 40
evaluating individudal 35 - c50fb2e6560b61e1. Mean loss in evaluation epoch: 0.3793899416923523, epochs needed: 40
evaluating individudal 36 - c8ed2010ba14e6c3. Mean loss in evaluation epoch: 0.37541306018829346, epochs needed: 40
evaluating individudal 37 - 8736470d0fad1420. Mean loss in evaluation epoch: 0.374053955078125, epochs needed: 40
evaluating individudal 38 - 13180531540ad715. Mean loss in evaluation epoch: 0.37524741888046265, epochs needed: 40
evaluating individudal 39 - 48366691693e6565. Mean loss in evaluation epoch: 0.3776389956474304, epochs needed: 40
evaluating individudal 0 - 0c9df858a2791c20. Mean loss in evaluation epoch: 0.3736557364463806, epochs needed: 40
evaluating individudal 1 - 16bcaab74e617fdd. Mean loss in evaluation epoch: 0.37441909313201904, epochs needed: 40
evaluating individudal 2 - abc9ce36742ee7b9. Mean loss in evaluation epoch: 0.3763407766819, epochs needed: 40
evaluating individudal 3 - ff40d94b12aef4e6. Mean loss in evaluation epoch: 0.37698355317115784, epochs needed: 40
evaluating individudal 4 - ffff1a1a2926553c. Mean loss in evaluation epoch: 0.3751567006111145, epochs needed: 40
evaluating individudal 5 - ae379c434dd2219f. Mean loss in evaluation epoch: 0.3757685124874115, epochs needed: 40
evaluating individudal 6 - 83e1aa045eeec749. Mean loss in evaluation epoch: 0.377654492855072, epochs needed: 40
evaluating individudal 7 - 167508af8e0c0711. Mean loss in evaluation epoch: 0.3755852282047272, epochs needed: 40
evaluating individudal 8 - 1ec4dc9cdb479aef. Mean loss in evaluation epoch: 0.37539243698120117, epochs needed: 40
evaluating individudal 9 - 754d25859235986d. Mean loss in evaluation epoch: 0.3764934837818146, epochs needed: 40
Round 7 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 77bb8017ddd3e36f, num_times_seen_before: 0
ACC: 0.9333333333333333
TPR/FPR: 1.0, 0.10344827586206896
Loss: 0.37329667806625366
Timestamp: 3519.751010494001
---------------------------------------------------------------
evaluating individudal 0 - 7daa1babc255c0f1. Mean loss in evaluation epoch: 0.3768886923789978, epochs needed: 40
evaluating individudal 1 - 92ab10fb231a4a9e. Mean loss in evaluation epoch: 0.3781747817993164, epochs needed: 40
evaluating individudal 2 - 2b9bcf6f9a912dc6. Mean loss in evaluation epoch: 0.37932252883911133, epochs needed: 40
evaluating individudal 3 - 6b54f897cc4000c6. Mean loss in evaluation epoch: 0.37411391735076904, epochs needed: 40
evaluating individudal 4 - 57b2375861e3130d. Mean loss in evaluation epoch: 0.3781588673591614, epochs needed: 40
evaluating individudal 5 - f9a618daffabc7af. Mean loss in evaluation epoch: 0.3776337206363678, epochs needed: 40
evaluating individudal 6 - e6e25a65f7a67481. Mean loss in evaluation epoch: 0.377858430147171, epochs needed: 40
evaluating individudal 7 - 0ecb6bf1fabe9c7c. Mean loss in evaluation epoch: 0.37725630402565, epochs needed: 40
evaluating individudal 8 - f4a008acfd9e9f2c. Mean loss in evaluation epoch: 0.37682417035102844, epochs needed: 40
evaluating individudal 9 - 56cfc9fa6971f30f. Mean loss in evaluation epoch: 0.3771238625049591, epochs needed: 40
evaluating individudal 10 - 2b6c0f5acab45029. Mean loss in evaluation epoch: 0.3773243725299835, epochs needed: 40
evaluating individudal 11 - 1645d3a50c164a71. Mean loss in evaluation epoch: 0.37999576330184937, epochs needed: 40
evaluating individudal 12 - ee47e16cabd12326. Mean loss in evaluation epoch: 0.37526458501815796, epochs needed: 40
evaluating individudal 13 - 1af88ed88c5a2115. Mean loss in evaluation epoch: 0.3773685395717621, epochs needed: 40
evaluating individudal 14 - 2c784da3940465bd. Mean loss in evaluation epoch: 0.37552276253700256, epochs needed: 40
