num samples: 10000
NUM_TRAIN_SAMPLES: 9999
NUM_TRAIN_BATCHES: 100
NUM_TEST_SAMPLES: 9999
NUM_TEST_BATCHES: 100
BATCH_SIZE: 100
HIDDEN_SIZE: 128
NUM_DYN_EPOCHS: 20
IS_CONTINUOUS: False
USE_MAX: False
../data/final/netrd/SIS/timeseries_ba20_10k_0.1.pickle
../data/final/edges_ba20.pickle
CONTINUATION: False
CONT_ADDRESS: D:\Uni\BA\ColabOutputs\ba20\2020-12-10T22_50_22.113418
SEED: 0
NUM_DYN_EPOCHS: 20
NUM_DYN_EPOCHS_INIT: 20
DETECT_EARLY_CONVERGENCE: False
RESET_DYN_LEARNER_EVERY_NTH_GEN: 1
POP_SIZE: 10
NEWPOP_SIZE: 40
NUM_GEN: 45
USE_NODEWISE_EVALUATION: False
USE_EVALEPOCH_FOR_GUIDED_MUTATION: False
USE_DETERMINISTIC_EVAL: False
FORMAT: timeseries
--------------------- Start training ------------------------
evaluating individudal 0 - 4e763b292d202e7e. Mean loss in evaluation epoch: 0.3229973018169403, epochs needed: 20
evaluating individudal 0 - de02a910fdf7b7d8. Mean loss in evaluation epoch: 0.3165537714958191, epochs needed: 20
evaluating individudal 1 - 44f9a62863d7071d. Mean loss in evaluation epoch: 0.31724703311920166, epochs needed: 20
evaluating individudal 2 - 5cab898a2fd4ed1e. Mean loss in evaluation epoch: 0.3173610270023346, epochs needed: 20
evaluating individudal 3 - a2c0722a1cb9ee5b. Mean loss in evaluation epoch: 0.31708312034606934, epochs needed: 20
evaluating individudal 4 - 62f7b84b72557c0c. Mean loss in evaluation epoch: 0.3167762756347656, epochs needed: 20
evaluating individudal 5 - 2f4444e4c06bca4a. Mean loss in evaluation epoch: 0.3167600929737091, epochs needed: 20
evaluating individudal 6 - 9be12d1e0635a056. Mean loss in evaluation epoch: 0.3165648877620697, epochs needed: 20
evaluating individudal 7 - 8a87dc6a2d231099. Mean loss in evaluation epoch: 0.31656673550605774, epochs needed: 20
evaluating individudal 8 - 9e869673d19ace46. Mean loss in evaluation epoch: 0.3167658746242523, epochs needed: 20
evaluating individudal 9 - 04c777eb4afde588. Mean loss in evaluation epoch: 0.3179365396499634, epochs needed: 20
Round 18 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: de02a910fdf7b7d8, num_times_seen_before: 1
ACC: 0.6105263157894737
TPR/FPR: 0.3333333333333333, 0.3246753246753247
Loss: 0.3165537714958191
Timestamp: 9286.430566333998
---------------------------------------------------------------
evaluating individudal 0 - 20cdbc2397899263. Mean loss in evaluation epoch: 0.31934478878974915, epochs needed: 20
evaluating individudal 1 - 4c528b3b12d862e5. Mean loss in evaluation epoch: 0.31744036078453064, epochs needed: 20
evaluating individudal 2 - bc76dc5cd5c2937d. Mean loss in evaluation epoch: 0.31888097524642944, epochs needed: 20
evaluating individudal 3 - d6d661bb04ff91de. Mean loss in evaluation epoch: 0.3193589150905609, epochs needed: 20
evaluating individudal 4 - c4476e114d892ebe. Mean loss in evaluation epoch: 0.31854915618896484, epochs needed: 20
evaluating individudal 5 - 57c47dd0b8a562aa. Mean loss in evaluation epoch: 0.31902164220809937, epochs needed: 20
evaluating individudal 6 - 9de93da24ac9a49a. Mean loss in evaluation epoch: 0.3198428153991699, epochs needed: 20
evaluating individudal 7 - 7ff2d661d38a75d4. Mean loss in evaluation epoch: 0.3182312250137329, epochs needed: 20
evaluating individudal 8 - 530d05975a8a3e65. Mean loss in evaluation epoch: 0.32006895542144775, epochs needed: 20
evaluating individudal 9 - df3d7bad373d3136. Mean loss in evaluation epoch: 0.3171064257621765, epochs needed: 20
evaluating individudal 10 - aac8865cf8417658. Mean loss in evaluation epoch: 0.31857502460479736, epochs needed: 20
evaluating individudal 11 - 788c3202f1a7ef34. Mean loss in evaluation epoch: 0.3192715048789978, epochs needed: 20
evaluating individudal 12 - ca52586200a315e2. Mean loss in evaluation epoch: 0.3182293772697449, epochs needed: 20
evaluating individudal 13 - b333f6705284e542. Mean loss in evaluation epoch: 0.32094138860702515, epochs needed: 20
evaluating individudal 14 - 209f3d5ef854015d. Mean loss in evaluation epoch: 0.3189958930015564, epochs needed: 20
evaluating individudal 15 - 22603ba3db52c093. Mean loss in evaluation epoch: 0.31881657242774963, epochs needed: 20
evaluating individudal 16 - 5f2de067eac6b2cf. Mean loss in evaluation epoch: 0.3168981373310089, epochs needed: 20
evaluating individudal 17 - b7defb27f3affcbb. Mean loss in evaluation epoch: 0.3187299370765686, epochs needed: 20
evaluating individudal 18 - 4b3ddadb471b7ffd. Mean loss in evaluation epoch: 0.31942400336265564, epochs needed: 20
evaluating individudal 19 - c0c10fe902e94978. Mean loss in evaluation epoch: 0.3172867000102997, epochs needed: 20
evaluating individudal 20 - 23bbce6115fec6e9. Mean loss in evaluation epoch: 0.3182450830936432, epochs needed: 20
evaluating individudal 21 - e3752d7eac09ac3f. Mean loss in evaluation epoch: 0.31947407126426697, epochs needed: 20
evaluating individudal 22 - 8310c21725c3db08. Mean loss in evaluation epoch: 0.3183005750179291, epochs needed: 20
evaluating individudal 23 - 70b4c56f77a0d1ad. Mean loss in evaluation epoch: 0.3193146884441376, epochs needed: 20
evaluating individudal 24 - 9117ddc60f8a5658. Mean loss in evaluation epoch: 0.31882208585739136, epochs needed: 20
evaluating individudal 25 - cbfe2c38f6f6afc3. Mean loss in evaluation epoch: 0.3184751868247986, epochs needed: 20
evaluating individudal 26 - 405d026ae975e450. Mean loss in evaluation epoch: 0.3187354505062103, epochs needed: 20
evaluating individudal 27 - 2f96279d8f0854f7. Mean loss in evaluation epoch: 0.31754451990127563, epochs needed: 20
evaluating individudal 28 - 01549eb150a25232. Mean loss in evaluation epoch: 0.31773877143859863, epochs needed: 20
evaluating individudal 29 - 302719cc237e7ace. Mean loss in evaluation epoch: 0.3185800015926361, epochs needed: 20
evaluating individudal 30 - 2b5f5bac45ed61f5. Mean loss in evaluation epoch: 0.31964606046676636, epochs needed: 20
evaluating individudal 31 - b9c8b609a5cfd746. Mean loss in evaluation epoch: 0.3179437220096588, epochs needed: 20
evaluating individudal 32 - c73c64c5478ac59d. Mean loss in evaluation epoch: 0.31697961688041687, epochs needed: 20
evaluating individudal 33 - 874efc0b7d28f131. Mean loss in evaluation epoch: 0.31730908155441284, epochs needed: 20
evaluating individudal 34 - cfefa7738a1841e0. Mean loss in evaluation epoch: 0.32020193338394165, epochs needed: 20
evaluating individudal 35 - cfdf8b47339951c5. Mean loss in evaluation epoch: 0.3171465992927551, epochs needed: 20
evaluating individudal 36 - a111bd824431f984. Mean loss in evaluation epoch: 0.32023346424102783, epochs needed: 20
evaluating individudal 37 - 53f6a4087af49f47. Mean loss in evaluation epoch: 0.31817999482154846, epochs needed: 20
evaluating individudal 38 - 44c9743417562fe7. Mean loss in evaluation epoch: 0.3197629749774933, epochs needed: 20
evaluating individudal 39 - b9ff8990d3f345d5. Mean loss in evaluation epoch: 0.31840071082115173, epochs needed: 20
evaluating individudal 0 - de02a910fdf7b7d8. Mean loss in evaluation epoch: 0.31673499941825867, epochs needed: 20
evaluating individudal 1 - 9be12d1e0635a056. Mean loss in evaluation epoch: 0.31668657064437866, epochs needed: 20
evaluating individudal 2 - 8a87dc6a2d231099. Mean loss in evaluation epoch: 0.31652379035949707, epochs needed: 20
evaluating individudal 3 - 2f4444e4c06bca4a. Mean loss in evaluation epoch: 0.31692853569984436, epochs needed: 20
evaluating individudal 4 - 9e869673d19ace46. Mean loss in evaluation epoch: 0.31701672077178955, epochs needed: 20
evaluating individudal 5 - 62f7b84b72557c0c. Mean loss in evaluation epoch: 0.3168238401412964, epochs needed: 20
evaluating individudal 6 - a2c0722a1cb9ee5b. Mean loss in evaluation epoch: 0.3178406357765198, epochs needed: 20
evaluating individudal 7 - 9cb1bedaee3be2b2. Mean loss in evaluation epoch: 0.3169276714324951, epochs needed: 20
evaluating individudal 8 - 44f9a62863d7071d. Mean loss in evaluation epoch: 0.316706120967865, epochs needed: 20
evaluating individudal 9 - 5cab898a2fd4ed1e. Mean loss in evaluation epoch: 0.31658312678337097, epochs needed: 20
Round 19 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 8a87dc6a2d231099, num_times_seen_before: 3
ACC: 0.5421052631578948
TPR/FPR: 0.3611111111111111, 0.4155844155844156
Loss: 0.31652379035949707
Timestamp: 9803.147510921997
---------------------------------------------------------------
evaluating individudal 0 - a77c3b0dfa9cc8c8. Mean loss in evaluation epoch: 0.31848061084747314, epochs needed: 20
evaluating individudal 1 - 522f35d1e4ac5bf7. Mean loss in evaluation epoch: 0.3171132802963257, epochs needed: 20
evaluating individudal 2 - 493f02814eef484f. Mean loss in evaluation epoch: 0.31754404306411743, epochs needed: 20
evaluating individudal 3 - 90f71992c8ed02bc. Mean loss in evaluation epoch: 0.319450706243515, epochs needed: 20
evaluating individudal 4 - fe76beffdad0f04b. Mean loss in evaluation epoch: 0.31787681579589844, epochs needed: 20
evaluating individudal 5 - 10b905d99f8ef09f. Mean loss in evaluation epoch: 0.32059943675994873, epochs needed: 20
evaluating individudal 6 - 70b05e1d4bbe32aa. Mean loss in evaluation epoch: 0.32024022936820984, epochs needed: 20
evaluating individudal 7 - f45aab617d8e0150. Mean loss in evaluation epoch: 0.31830501556396484, epochs needed: 20
evaluating individudal 8 - fed6bb55036a8f8f. Mean loss in evaluation epoch: 0.31872424483299255, epochs needed: 20
evaluating individudal 9 - 2540485d327006fc. Mean loss in evaluation epoch: 0.31772172451019287, epochs needed: 20
evaluating individudal 10 - 3f99d58b732664b5. Mean loss in evaluation epoch: 0.31748348474502563, epochs needed: 20
evaluating individudal 11 - 8856694235452b27. Mean loss in evaluation epoch: 0.32055503129959106, epochs needed: 20
evaluating individudal 12 - 40941f1b4c4779d6. Mean loss in evaluation epoch: 0.3205467462539673, epochs needed: 20
evaluating individudal 13 - 289266301a928554. Mean loss in evaluation epoch: 0.3179450035095215, epochs needed: 20
evaluating individudal 14 - 9558906521b4a6c2. Mean loss in evaluation epoch: 0.3197021484375, epochs needed: 20
evaluating individudal 15 - 7df408e6463e255b. Mean loss in evaluation epoch: 0.31914108991622925, epochs needed: 20
evaluating individudal 16 - abbc5c88a7451841. Mean loss in evaluation epoch: 0.31872618198394775, epochs needed: 20
evaluating individudal 17 - 8c9cb1ba9f74d253. Mean loss in evaluation epoch: 0.31797218322753906, epochs needed: 20
evaluating individudal 18 - 91062e4ee36a7dad. Mean loss in evaluation epoch: 0.31894099712371826, epochs needed: 20
evaluating individudal 19 - 45acea184cbfed30. Mean loss in evaluation epoch: 0.3173190951347351, epochs needed: 20
evaluating individudal 20 - d358e9b719b71332. Mean loss in evaluation epoch: 0.3191860616207123, epochs needed: 20
evaluating individudal 21 - d826c8a55996cf2d. Mean loss in evaluation epoch: 0.3183697760105133, epochs needed: 20
evaluating individudal 22 - e037128bae037c51. Mean loss in evaluation epoch: 0.3193095624446869, epochs needed: 20
evaluating individudal 23 - 1de8fca73674a7d7. Mean loss in evaluation epoch: 0.3194454610347748, epochs needed: 20
evaluating individudal 24 - 24a887128fc5b5a1. Mean loss in evaluation epoch: 0.31845521926879883, epochs needed: 20
evaluating individudal 25 - f41f457e27a81aa5. Mean loss in evaluation epoch: 0.31946250796318054, epochs needed: 20
evaluating individudal 26 - b58f8cf1a1e9aaeb. Mean loss in evaluation epoch: 0.31954023241996765, epochs needed: 20
evaluating individudal 27 - 6da3ed3f31cdafae. Mean loss in evaluation epoch: 0.31783589720726013, epochs needed: 20
evaluating individudal 28 - bfa89c8a650104ab. Mean loss in evaluation epoch: 0.31732866168022156, epochs needed: 20
evaluating individudal 29 - a59e4a8125428ce3. Mean loss in evaluation epoch: 0.31800779700279236, epochs needed: 20
evaluating individudal 30 - 45eca10c21138293. Mean loss in evaluation epoch: 0.31855612993240356, epochs needed: 20
evaluating individudal 31 - 07f6bdc7231b0978. Mean loss in evaluation epoch: 0.3188022971153259, epochs needed: 20
evaluating individudal 32 - 99764151b70c38be. Mean loss in evaluation epoch: 0.31826916337013245, epochs needed: 20
evaluating individudal 33 - 833b464218aef9d3. Mean loss in evaluation epoch: 0.3183569014072418, epochs needed: 20
evaluating individudal 34 - 876ffab554ed5dc8. Mean loss in evaluation epoch: 0.3196866810321808, epochs needed: 20
evaluating individudal 35 - 9ab06e174b04cdee. Mean loss in evaluation epoch: 0.31930214166641235, epochs needed: 20
evaluating individudal 36 - 6d5ad8986bb95ccd. Mean loss in evaluation epoch: 0.3196628987789154, epochs needed: 20
evaluating individudal 37 - 4776bade120b9845. Mean loss in evaluation epoch: 0.3177875578403473, epochs needed: 20
evaluating individudal 38 - 4301477887eb74fa. Mean loss in evaluation epoch: 0.3185700476169586, epochs needed: 20
evaluating individudal 39 - 9ea9deb8af760015. Mean loss in evaluation epoch: 0.3194015920162201, epochs needed: 20
evaluating individudal 0 - 8a87dc6a2d231099. Mean loss in evaluation epoch: 0.3168870210647583, epochs needed: 20
evaluating individudal 1 - 5cab898a2fd4ed1e. Mean loss in evaluation epoch: 0.31653743982315063, epochs needed: 20
evaluating individudal 2 - 9be12d1e0635a056. Mean loss in evaluation epoch: 0.3167389929294586, epochs needed: 20
evaluating individudal 3 - 44f9a62863d7071d. Mean loss in evaluation epoch: 0.31677067279815674, epochs needed: 20
evaluating individudal 4 - de02a910fdf7b7d8. Mean loss in evaluation epoch: 0.3167964816093445, epochs needed: 20
evaluating individudal 5 - 62f7b84b72557c0c. Mean loss in evaluation epoch: 0.316780149936676, epochs needed: 20
evaluating individudal 6 - 5f2de067eac6b2cf. Mean loss in evaluation epoch: 0.31721481680870056, epochs needed: 20
evaluating individudal 7 - 9cb1bedaee3be2b2. Mean loss in evaluation epoch: 0.317035973072052, epochs needed: 20
evaluating individudal 8 - 2f4444e4c06bca4a. Mean loss in evaluation epoch: 0.31758227944374084, epochs needed: 20
evaluating individudal 9 - c73c64c5478ac59d. Mean loss in evaluation epoch: 0.3169535994529724, epochs needed: 20
Round 20 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 5cab898a2fd4ed1e, num_times_seen_before: 1
ACC: 0.531578947368421
TPR/FPR: 0.3055555555555556, 0.4155844155844156
Loss: 0.31653743982315063
Timestamp: 10324.409917589997
---------------------------------------------------------------
evaluating individudal 0 - c83dd1cea00571ff. Mean loss in evaluation epoch: 0.3183264136314392, epochs needed: 20
evaluating individudal 1 - 22a8804b6629ed85. Mean loss in evaluation epoch: 0.31824928522109985, epochs needed: 20
evaluating individudal 2 - addd6e5517c59218. Mean loss in evaluation epoch: 0.316916286945343, epochs needed: 20
evaluating individudal 3 - bb9d8b58ca976a6c. Mean loss in evaluation epoch: 0.3211931586265564, epochs needed: 20
evaluating individudal 4 - b381646763dfa8ed. Mean loss in evaluation epoch: 0.3176056742668152, epochs needed: 20
evaluating individudal 5 - aaea5e5a0fa54d69. Mean loss in evaluation epoch: 0.3184155225753784, epochs needed: 20
evaluating individudal 6 - bdfc85ba230f9bb0. Mean loss in evaluation epoch: 0.32105234265327454, epochs needed: 20
evaluating individudal 7 - c6f2f04c577b5794. Mean loss in evaluation epoch: 0.32080549001693726, epochs needed: 20
evaluating individudal 8 - 5815d8e404f8d0ab. Mean loss in evaluation epoch: 0.3186144232749939, epochs needed: 20
evaluating individudal 9 - 047ec1caf9c784c3. Mean loss in evaluation epoch: 0.3166971802711487, epochs needed: 20
evaluating individudal 10 - c137fe9934fd60d5. Mean loss in evaluation epoch: 0.3200055956840515, epochs needed: 20
evaluating individudal 11 - 02146ccb42cefeae. Mean loss in evaluation epoch: 0.31893447041511536, epochs needed: 20
evaluating individudal 12 - 0bdbf44d515057ed. Mean loss in evaluation epoch: 0.31852397322654724, epochs needed: 20
evaluating individudal 13 - 7019ee5cd5a98f45. Mean loss in evaluation epoch: 0.3200928568840027, epochs needed: 20
evaluating individudal 14 - 624fa4e5cc575fc3. Mean loss in evaluation epoch: 0.318848192691803, epochs needed: 20
evaluating individudal 15 - 124bde6eb1c9b36f. Mean loss in evaluation epoch: 0.3193412721157074, epochs needed: 20
evaluating individudal 16 - 6972c031aa44e5b6. Mean loss in evaluation epoch: 0.3165260851383209, epochs needed: 20
evaluating individudal 17 - 7ceccd6622a4e32d. Mean loss in evaluation epoch: 0.3180224895477295, epochs needed: 20
evaluating individudal 18 - 2274110e791938f2. Mean loss in evaluation epoch: 0.3199191987514496, epochs needed: 20
evaluating individudal 19 - 2e8ecba9b0e3c54d. Mean loss in evaluation epoch: 0.3208392262458801, epochs needed: 20
evaluating individudal 20 - 63b5508263177eb0. Mean loss in evaluation epoch: 0.3180006444454193, epochs needed: 20
evaluating individudal 21 - 09cda5d4b1665f1d. Mean loss in evaluation epoch: 0.3184862732887268, epochs needed: 20
evaluating individudal 22 - bb1dd41ed2bd59e0. Mean loss in evaluation epoch: 0.31871774792671204, epochs needed: 20
evaluating individudal 23 - 93a084cd2cf2774c. Mean loss in evaluation epoch: 0.3210754990577698, epochs needed: 20
evaluating individudal 24 - e9a1edd466dce318. Mean loss in evaluation epoch: 0.3168964087963104, epochs needed: 20
evaluating individudal 25 - 85c11f279a32c0ed. Mean loss in evaluation epoch: 0.3218373656272888, epochs needed: 20
evaluating individudal 26 - 4ea249f9a830879b. Mean loss in evaluation epoch: 0.32109126448631287, epochs needed: 20
evaluating individudal 27 - 160bf1db9ee09687. Mean loss in evaluation epoch: 0.3178655803203583, epochs needed: 20
evaluating individudal 28 - 7618efa942aabaf9. Mean loss in evaluation epoch: 0.3203582763671875, epochs needed: 20
evaluating individudal 29 - 05b158ac3d800d34. Mean loss in evaluation epoch: 0.3185145854949951, epochs needed: 20
evaluating individudal 30 - 66c9c643333908c4. Mean loss in evaluation epoch: 0.31713083386421204, epochs needed: 20
evaluating individudal 31 - cad2ffad196652f4. Mean loss in evaluation epoch: 0.3212505280971527, epochs needed: 20
evaluating individudal 32 - dae711c4fd3a0d16. Mean loss in evaluation epoch: 0.318197101354599, epochs needed: 20
evaluating individudal 33 - 377065f29e7eb5d5. Mean loss in evaluation epoch: 0.31721624732017517, epochs needed: 20
evaluating individudal 34 - 5bbe15d3e8f534fb. Mean loss in evaluation epoch: 0.31936895847320557, epochs needed: 20
evaluating individudal 35 - ab82508cfb7e9221. Mean loss in evaluation epoch: 0.3199917674064636, epochs needed: 20
evaluating individudal 36 - 95e81a54edba5e91. Mean loss in evaluation epoch: 0.3209516704082489, epochs needed: 20
evaluating individudal 37 - 7e8c9f2fe44cf5ea. Mean loss in evaluation epoch: 0.3183653652667999, epochs needed: 20
evaluating individudal 38 - 0ee23e4b207a4c25. Mean loss in evaluation epoch: 0.3200962245464325, epochs needed: 20
evaluating individudal 39 - 6a57aaeae3a9edd1. Mean loss in evaluation epoch: 0.3201858401298523, epochs needed: 20
evaluating individudal 0 - 5cab898a2fd4ed1e. Mean loss in evaluation epoch: 0.316607803106308, epochs needed: 20
evaluating individudal 1 - 9be12d1e0635a056. Mean loss in evaluation epoch: 0.31663528084754944, epochs needed: 20
evaluating individudal 2 - 44f9a62863d7071d. Mean loss in evaluation epoch: 0.31694045662879944, epochs needed: 20
evaluating individudal 3 - 62f7b84b72557c0c. Mean loss in evaluation epoch: 0.3172091841697693, epochs needed: 20
evaluating individudal 4 - de02a910fdf7b7d8. Mean loss in evaluation epoch: 0.31664589047431946, epochs needed: 20
evaluating individudal 5 - 8a87dc6a2d231099. Mean loss in evaluation epoch: 0.31662312150001526, epochs needed: 20
evaluating individudal 6 - c73c64c5478ac59d. Mean loss in evaluation epoch: 0.31695443391799927, epochs needed: 20
evaluating individudal 7 - 9cb1bedaee3be2b2. Mean loss in evaluation epoch: 0.31686392426490784, epochs needed: 20
evaluating individudal 8 - 522f35d1e4ac5bf7. Mean loss in evaluation epoch: 0.3173311650753021, epochs needed: 20
evaluating individudal 9 - 5f2de067eac6b2cf. Mean loss in evaluation epoch: 0.31812506914138794, epochs needed: 20
Round 21 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 6972c031aa44e5b6, num_times_seen_before: 0
ACC: 0.49473684210526314
TPR/FPR: 0.4166666666666667, 0.487012987012987
Loss: 0.3165260851383209
Timestamp: 10842.670809544994
---------------------------------------------------------------
evaluating individudal 0 - d32b6bef020889f4. Mean loss in evaluation epoch: 0.3173257112503052, epochs needed: 20
evaluating individudal 1 - 0ce427c36be58e86. Mean loss in evaluation epoch: 0.31704890727996826, epochs needed: 20
evaluating individudal 2 - 48239427bcfec88e. Mean loss in evaluation epoch: 0.31817230582237244, epochs needed: 20
evaluating individudal 3 - 3277ca2400d7eec4. Mean loss in evaluation epoch: 0.3184560537338257, epochs needed: 20
evaluating individudal 4 - f72abb5a4c9a4439. Mean loss in evaluation epoch: 0.31819942593574524, epochs needed: 20
evaluating individudal 5 - d44efacda625b8a0. Mean loss in evaluation epoch: 0.31846100091934204, epochs needed: 20
evaluating individudal 6 - cf83d4edf4a54221. Mean loss in evaluation epoch: 0.32008132338523865, epochs needed: 20
evaluating individudal 7 - 9cacf0e02c6d9b1c. Mean loss in evaluation epoch: 0.3174569010734558, epochs needed: 20
evaluating individudal 8 - ea141bb86a9edc5f. Mean loss in evaluation epoch: 0.3183172047138214, epochs needed: 20
evaluating individudal 9 - 6eb2baa12c832344. Mean loss in evaluation epoch: 0.3175687789916992, epochs needed: 20
evaluating individudal 10 - fae70bb1c7c7c756. Mean loss in evaluation epoch: 0.3173328638076782, epochs needed: 20
evaluating individudal 11 - ed73368d883065e9. Mean loss in evaluation epoch: 0.31844866275787354, epochs needed: 20
evaluating individudal 12 - 1add5f1648f4d825. Mean loss in evaluation epoch: 0.31743359565734863, epochs needed: 20
evaluating individudal 13 - 43277c94cd5e318f. Mean loss in evaluation epoch: 0.31835031509399414, epochs needed: 20
evaluating individudal 14 - d2c1d442eb0cfa6a. Mean loss in evaluation epoch: 0.31929486989974976, epochs needed: 20
evaluating individudal 15 - 7f866a060fe2556c. Mean loss in evaluation epoch: 0.3176968991756439, epochs needed: 20
evaluating individudal 16 - 3392380726a25d8b. Mean loss in evaluation epoch: 0.3176526427268982, epochs needed: 20
evaluating individudal 17 - 1fc21b1861c4b29a. Mean loss in evaluation epoch: 0.3181956708431244, epochs needed: 20
evaluating individudal 18 - a29e9b25832ce007. Mean loss in evaluation epoch: 0.3195614516735077, epochs needed: 20
evaluating individudal 19 - 2ec191527c5e31f9. Mean loss in evaluation epoch: 0.317798376083374, epochs needed: 20
evaluating individudal 20 - 46df7353f8584bb4. Mean loss in evaluation epoch: 0.3171408176422119, epochs needed: 20
evaluating individudal 21 - 470b0d96a0025aea. Mean loss in evaluation epoch: 0.3174428939819336, epochs needed: 20
evaluating individudal 22 - 1a8494530536cb7b. Mean loss in evaluation epoch: 0.31959065794944763, epochs needed: 20
evaluating individudal 23 - 156791a45eae7fb2. Mean loss in evaluation epoch: 0.3177104592323303, epochs needed: 20
evaluating individudal 24 - a9a09f2921216e6b. Mean loss in evaluation epoch: 0.3190838694572449, epochs needed: 20
evaluating individudal 25 - 9430c0ab4058a3f5. Mean loss in evaluation epoch: 0.316584974527359, epochs needed: 20
evaluating individudal 26 - 3340bc96da313495. Mean loss in evaluation epoch: 0.31711870431900024, epochs needed: 20
evaluating individudal 27 - 7feee7b3e94d67ed. Mean loss in evaluation epoch: 0.3184571862220764, epochs needed: 20
evaluating individudal 28 - d40f359a47afda5e. Mean loss in evaluation epoch: 0.3184167146682739, epochs needed: 20
evaluating individudal 29 - 04815af24052fcaf. Mean loss in evaluation epoch: 0.31829002499580383, epochs needed: 20
evaluating individudal 30 - f16d9643b1d648b1. Mean loss in evaluation epoch: 0.31843462586402893, epochs needed: 20
evaluating individudal 31 - 3c312db6726b6403. Mean loss in evaluation epoch: 0.31662988662719727, epochs needed: 20
evaluating individudal 32 - 885c4ae740f09d9e. Mean loss in evaluation epoch: 0.31785207986831665, epochs needed: 20
evaluating individudal 33 - 6f8a5f0074abea41. Mean loss in evaluation epoch: 0.31847962737083435, epochs needed: 20
evaluating individudal 34 - 7567c0cdc6e825a4. Mean loss in evaluation epoch: 0.317837655544281, epochs needed: 20
evaluating individudal 35 - 7ec4e557d20a945f. Mean loss in evaluation epoch: 0.318264901638031, epochs needed: 20
evaluating individudal 36 - 3e057c30f3e8ce09. Mean loss in evaluation epoch: 0.3170029819011688, epochs needed: 20
evaluating individudal 37 - 9f77458ee1267b67. Mean loss in evaluation epoch: 0.3180747926235199, epochs needed: 20
evaluating individudal 38 - a49923d33811c8d6. Mean loss in evaluation epoch: 0.3187946677207947, epochs needed: 20
evaluating individudal 39 - e9a9920ba8088a3b. Mean loss in evaluation epoch: 0.3193797171115875, epochs needed: 20
evaluating individudal 0 - 6972c031aa44e5b6. Mean loss in evaluation epoch: 0.3163849711418152, epochs needed: 20
evaluating individudal 1 - 5cab898a2fd4ed1e. Mean loss in evaluation epoch: 0.3164658844470978, epochs needed: 20
evaluating individudal 2 - 8a87dc6a2d231099. Mean loss in evaluation epoch: 0.3163764178752899, epochs needed: 20
evaluating individudal 3 - 9be12d1e0635a056. Mean loss in evaluation epoch: 0.3170725703239441, epochs needed: 20
evaluating individudal 4 - de02a910fdf7b7d8. Mean loss in evaluation epoch: 0.3168554902076721, epochs needed: 20
evaluating individudal 5 - 047ec1caf9c784c3. Mean loss in evaluation epoch: 0.31676116585731506, epochs needed: 20
evaluating individudal 6 - 9cb1bedaee3be2b2. Mean loss in evaluation epoch: 0.3176463544368744, epochs needed: 20
evaluating individudal 7 - e9a1edd466dce318. Mean loss in evaluation epoch: 0.3168916404247284, epochs needed: 20
evaluating individudal 8 - addd6e5517c59218. Mean loss in evaluation epoch: 0.3175314664840698, epochs needed: 20
evaluating individudal 9 - 44f9a62863d7071d. Mean loss in evaluation epoch: 0.3167639970779419, epochs needed: 20
Round 22 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 8a87dc6a2d231099, num_times_seen_before: 4
ACC: 0.5421052631578948
TPR/FPR: 0.3611111111111111, 0.4155844155844156
Loss: 0.3163764178752899
Timestamp: 11359.667103224994
---------------------------------------------------------------
evaluating individudal 0 - 3c26f563ed91c56c. Mean loss in evaluation epoch: 0.31997859477996826, epochs needed: 20
evaluating individudal 1 - bca834f395e31536. Mean loss in evaluation epoch: 0.3203553557395935, epochs needed: 20
evaluating individudal 2 - c444aa420667aa43. Mean loss in evaluation epoch: 0.3188510239124298, epochs needed: 20
evaluating individudal 3 - 1a3abfb736acd55a. Mean loss in evaluation epoch: 0.31982704997062683, epochs needed: 20
evaluating individudal 4 - 87c23908842c2515. Mean loss in evaluation epoch: 0.3188450038433075, epochs needed: 20
evaluating individudal 5 - ed2a031f5e375fe2. Mean loss in evaluation epoch: 0.3176764249801636, epochs needed: 20
evaluating individudal 6 - b6a4232ed60d7a3f. Mean loss in evaluation epoch: 0.3193501830101013, epochs needed: 20
evaluating individudal 7 - 2a30a553a0859b4a. Mean loss in evaluation epoch: 0.32024019956588745, epochs needed: 20
evaluating individudal 8 - 20e08b85c993a47a. Mean loss in evaluation epoch: 0.31858015060424805, epochs needed: 20
evaluating individudal 9 - 3ab62e4a50b7f053. Mean loss in evaluation epoch: 0.32046782970428467, epochs needed: 20
evaluating individudal 10 - 8496e794a46b0f37. Mean loss in evaluation epoch: 0.3191191554069519, epochs needed: 20
evaluating individudal 11 - c47ccb460035c521. Mean loss in evaluation epoch: 0.31877756118774414, epochs needed: 20
evaluating individudal 12 - 088781e8294a5879. Mean loss in evaluation epoch: 0.31957757472991943, epochs needed: 20
evaluating individudal 13 - b7bf317b053289da. Mean loss in evaluation epoch: 0.31907346844673157, epochs needed: 20
evaluating individudal 14 - 61a4267f1049c35c. Mean loss in evaluation epoch: 0.3181350827217102, epochs needed: 20
